"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_eds","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"DEXTERMCCLUSTER","Dexter McCluster","RB","TEN",183,83.3963136265152,84.395,117.425,90.15,82.7648196658343,95.2148196658343,3.6,97.52375,49.6,76.4898196658343,82.0648196658343,64.2648196658343,61.6148196658343,66.3898196658343,3.6,74.025,72.9050696658343,NA,91.45,0.02,0,0,0,0,0,42.75,173.5,0.99998649691358,43.4999731866351,390.25,1.8750541631999,0.6,0,1.19506011138858,82.3574952380952,83.3963136265152
"KNILEDAVIS","Knile Davis","RB","KC",184,83.2607456682208,80.645,91.875,87.15,86.1452892975035,72.0452892975035,7.2,83.8275,95.55,73.0952892975035,73.5202892975035,98.8452892975035,66.3702892975035,41.0952892975035,102.8,109.8,62.4422892975035,NA,64.75,0,0,0,0,0,0,94.855,407.475,3.35003381041813,14.7000770717929,114.5,0.855042251368089,1.2,0,1.40990356749884,80.83590625,83.2607456682208
"COBYFLEENER","Coby Fleener","TE","IND",185,82.9422510311278,119.25,92.025,70.9,70.5736301022248,82.8236301022248,0.4,81.5375,64.025,77.0736301022248,85.4486301022248,85.1986301022248,76.5736301022248,92.0736301022248,76.75,94.625,84.2073801022247,NA,82.9,0.115,0,0.015,0,0,0,0,0,0,42.0000500527917,481.950031441655,3.99997783311602,0,0.2,0.567123299258417,86.1044117647059,82.9422510311278
"LEGARRETTEBLOUNT","LeGarrette Blount","RB","PIT",186,81.7497374689818,36.44,135.45,78.05,100.849803721999,59.9748037219989,NA,88.29,107.25,63.3498037219989,65.9998037219989,73.8748037219989,65.4748037219989,85.4998037219989,90.475,102.575,68.7280037219989,NA,63.3625,0.04,0,0,0,0,0,111,486.5,4.49998895783048,8.825007265715,56,0.6,0,0,1.50006542600035,79.8458341176471,81.7497374689818
"AHMADBRADSHAW","Ahmad Bradshaw","RB","IND",187,81.5965285666394,52.44,89.6,76.125,112.775935653429,48.3009356534292,NA,72.0375,106.875,66.9009356534292,79.0259356534292,57.9259356534292,62.4759356534292,97.9259356534292,147.825,106.625,65.1456856534292,NA,94.675,0.03,0,0.03,0,0,0,97.5,439.999965554841,3.20004805815222,19.4999668119521,146.195,0.782655501468803,0,0,1.52468811552361,82.8875098039216,81.5965285666394
"DENARIUSMOORE","Denarius Moore","WR","OAK",188,81.3744741998044,185.045,98.625,92.875,87.8748899566826,98.8748899566826,NA,74.35,87,57.3748899566826,84.7498899566826,60.2498899566826,55.6248899566826,86.8748899566826,16.125,92.625,72.6173899566825,NA,74.675,0,0,0,0,0,0,0,0,0,37,531,2.99993070718698,0,0,1.00003668110582,83.9709558823529,81.3744741998044
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",189,80.7921964756768,-1.74,45.25,94,82.5721570958193,77.4471570958193,NA,64.725,84.35,68.0721570958193,78.6971570958193,103.947157095819,63.3221570958193,96.9471570958193,95.125,109,71.1778070958193,NA,90.6,0.075,0,0.06,0,0,0,0,0,0,31.7099749590475,491.111476301816,3.57601747368841,0,0,0.684280968060233,77.0678587660257,80.7921964756768
"LANCEMOORE","Lance Moore","WR","PIT",190,80.5521086741865,66.255,88.375,96.375,56.2100781080035,85.2100781080035,NA,86.85,74.775,67.8350781080035,75.3350781080035,64.3350781080035,77.7100781080035,78.4600781080035,139.125,89.75,82.0500781080035,NA,88.775,0.005,0,0.005,0,0,0,0,0,0,40.9999914304229,524.9,2.8299217610305,0,0,0.67997396399884,83.4917797888386,80.5521086741865
"ANDREHOLMES","Andre Holmes","WR","OAK",191,80.5473098472137,NA,77.625,106,96.625,69.875,NA,83.6375,58.025,32.375,39.025,79.25,97.45,85.25,111.25,83.5,NA,NA,68,0,0,0,0,0,0,0,0,0,35.1564096472461,500.37847877771,3,0,0,0,76.4875520833333,80.5473098472137
"ANDREROBERTS","Andre Roberts","WR","WAS",192,80.4110882068239,20.71,87.675,76.175,70.5548379681605,94.0048379681605,1.8,82.7,66.85,70.9298379681605,70.8048379681605,91.5548379681605,61.1298379681605,73.1798379681605,85.675,95.675,0.179837968160521,NA,101.3,0,0,0,0,0,0,1.35389605504679,7.25001520990206,0,40.0000430605143,492.05,2.99999978627886,0.3,0,0.54005401061316,78.1739583333333,80.4110882068239
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",193,80.0918235808946,39.13,99.875,99.25,62.5749100345009,80.2999100345009,NA,92.9125,80.9,77.0249100345009,84.9999100345009,82.6499100345009,67.6249100345009,89.7749100345009,85.625,95.825,75.8057600345009,NA,72.475,0.12,0,0,0,0,0,3.89448264243925,16.2500300639335,0,42.9999817145495,498.1325,3.05005800666673,0,0,0.700029988499706,81.0837447596154,80.0918235808946
"LANCEDUNBAR","Lance Dunbar","RB","DAL",194,80.0401453293212,-0.6,89.35,78.675,112.275147759746,47.6501477597461,NA,80.3925,79.525,95.9751477597461,73.8001477597461,78.3501477597461,53.6001477597461,64.3501477597461,80.15,107.2,72.2776477597461,NA,93.55,0,0,0,0,0,0,74.6611576207027,369.113406482774,2.49998851753599,29.7000147786921,202.226217193949,1.00007477780635,0,0,1.04995074675131,76.9960294117647,80.0401453293212
"STEVEJOHNSON","Steve Johnson","WR","SF",195,79.636321266984,106.82,96.875,58.25,66.1252064826682,65.7502064826682,NA,79.4375,77.175,69.7502064826682,75.3752064826682,85.8752064826682,77.8252064826682,78.7502064826682,92.5,95.1,85.7646064826682,NA,38.475,0.135,0,0.03,0,0,0,0,4.49005508475377,0,41.1999173933515,513.500029909532,2.99993425619149,0,0,0.99993117244392,80.1751422171946,79.636321266984
"BRIANQUICK","Brian Quick","WR","STL",196,79.5940471909795,26.965,64.625,94.375,104.706770991495,-1.29322900850462,NA,77.5375,72.85,70.3317709914954,87.9567709914954,87.7067709914954,56.8317709914954,67.5817709914954,81.375,103.75,81.9592709914954,NA,105.45,0.09,0,0.09,0,0,0,0,0,0,34.4219288898934,503.099780766588,2.99996726727677,0,0,0.431076336168205,74.3656810897436,79.5940471909795
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",197,79.3765324263539,70.59,86.625,95.875,86.9265407827281,55.6765407827281,NA,82.7,86,79.4265407827281,74.6765407827281,80.4265407827281,72.5515407827281,62.5515407827281,82.75,90,69.8777907827281,NA,92.65,0,0,0,0,0,0,0,0,0,41.1000323605411,474.8,3.72499860727097,0,0,0.774486405757309,81.0434068627451,79.3765324263539
"EDDIEROYAL","Eddie Royal","WR","SD",198,77.412900539417,112.335,87.3,62.55,79.1751699915064,71.9751699915064,1.8,69.3,105.875,52.8001699915064,64.3001699915064,45.5501699915064,61.6001699915064,71.8001699915064,95.425,97.45,84.4901699915064,NA,58.785,0,0,0,0,0,0,2,10.4999281392997,0,36.8400637854987,476.5,3.0000396223301,0.3,0,0.999943336164529,77.9309445701358,77.412900539417
"ROYHELU","Roy Helu","RB","WAS",199,76.6423419427281,36.305,86.4,65.225,90.830125001942,77.005125001942,NA,73.1125,91.125,59.680125001942,58.155125001942,66.530125001942,82.305125001942,74.780125001942,82.875,89.5,71.848625001942,NA,79.175,0.08,0,0,0,0,0,70,310.500017205765,2.00002278031281,33.6,250.5,0.999929756388781,0,0,1.23995833268601,75.7361705882353,76.6423419427281
"SCOTTCHANDLER","Scott Chandler","TE","BUF",200,75.0001046863261,70.965,85.5,91.125,69.0001060766091,63.8751060766091,NA,80.5125,88.125,73.7501060766091,57.0001060766091,71.2501060766091,51.6251060766091,49.3751060766091,76.875,76.125,82.3063560766091,NA,84.475,0.02,0,0.02,0,0,0,0,0,0,40.5000403542074,479.999988877736,3,0,0,0.999964641130312,73.7568382352941,75.0001046863261
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",201,74.4013555737988,0.2,87.325,96.575,76.45,65.825,0.2,71.075,8.45,46.825,67.575,86.45,73.2,45.95,NA,80.125,0.2,NA,88.55,0,0,0,0,0,0,0,0,0,34.9,410,3.82522592896647,0,0.1,0,69.8396978021978,74.4013555737988
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",202,73.6968983960771,88.44,109.35,68.45,81.3941611310946,47.5691611310946,NA,80.88,72.3,84.8691611310946,42.9441611310946,38.4941611310946,52.2691611310946,51.3691611310946,112.9,87.7,55.0949111310946,NA,77.425,0,0,0,0,0,0,93.7,389.999985292746,2.50006171215301,17.814968229164,156.5975,0.958780160464977,0,0,1.87694628963512,72.485984375,73.6968983960771
"BRIANHOYER","Brian Hoyer","QB","CLE",203,73.6043605967999,158.61,32.76,63.98,36.57,51.01,0.2,49.086,159.4,44.21,39.31,31.85,98.03,39.65,216,144.1,96.67525,NA,65.65,170.75,109.5,68.3,1392.225,8.87951285828327,7.49998068728262,14.9999527895366,45.475,0.699958537585789,0,0,0,0,0.1,1.35,83.4907708333333,73.6043605967999
"JAMESWHITE","James White","RB","NE",204,72.0871364164379,1.2,85,54.925,84.975,45.625,1.2,62.7625,61.5,58.3,50.575,94.45,57.475,69.575,1.2,98.15,1.2,NA,59.725,0,0,0,0,0,0,88.325,371.999977611074,3,9.95931916664327,77.5,0.99993977588843,0.2,0,0,67.7375,72.0871364164379
"MARLONBROWN","Marlon Brown","WR","BAL",205,71.7507313565215,76.705,87.25,46.125,70.75,69.375,NA,56.9125,82.75,46.125,74.9,91.25,63.2,74.25,72.75,87.25,NA,NA,35.005,0,0,0,0,0,0,0,6.25754007318665,0,36.0000668414444,424.999989239184,2.99999644905079,0,0,0,69.3408854166667,71.7507313565215
"JACQUIZZRODGERS","Jacquizz Rodgers","RB","ATL",206,71.5849097391365,81.08,69.8,55.975,65.274940659213,53.374940659213,NA,62.5975,96.55,70.949940659213,63.474940659213,71.124940659213,61.149940659213,53.124940659213,114.55,85.8,65.650440659213,NA,72.15,0,0,0,0,0,0,63.8,254.099992138922,1.27001965281317,37.249981039869,265.000008675719,1.40497514411456,0,0,1.00001978026233,72.0471617647059,71.5849097391365
"JAMESSTARKS","James Starks","RB","GB",207,71.5193781000636,62.515,92.9,63.85,82.1000022888184,63.9500022888184,NA,71.615,82.75,55.2500022888184,43.6750022888184,65.5000022888184,46.6000022888184,65.0000022888184,83.575,101.15,57.5670522888184,NA,52.925,0.1,0,0.06,0,0,0,82,378.999957156833,2.76992811065232,12.4300419911671,111.999963147771,0.999969339696089,0,0,0.999999237060547,69.05001,71.5193781000636
"BLAKEBORTLES","Blake Bortles","QB","JAC",208,71.3413750357885,0.2,44.66,129.96,28.7842777278127,61.2242777278127,0.2,75.098,12.74,53.3842777278128,51.4842777278127,152.324277727813,79.2642777278127,115.224277727813,NA,49.96,70.3386777278127,NA,46.02,197.25,112.92,80.75,1295.91563398592,7.49352229856412,6.0000587483014,18.599694926067,68.0646421385751,1.00001579755486,0,0,0,0,0.1,1.82524075739575,72.3785369047619,71.3413750357885
"ZACHMILLER","Zach Miller","TE","SEA",209,70.8643973588523,167.74,82.75,51.875,67.1145294294565,52.8645294294565,NA,67.8875,76.125,71.4895294294565,68.8645294294565,70.8645294294565,43.6145294294565,70.8645294294565,71,89.125,88.5582794294565,NA,65.2,0,0,0,0,0,0,0,0,0,34.0000546334898,390.000014019945,3.99997769615045,0,0,0.628490190181174,75.762181372549,70.8643973588523
"RICHARDRODGERS","Richard Rodgers","TE","GB",210,70.4624173920629,0.4,90.025,104.4,67.65,0.4,0.4,65.1375,74.65,51.15,62.9,75.65,58.15,59.025,NA,NA,0.4,NA,79.55,NA,0,NA,0,0,0,0,0,0,31.8500420243579,392.5,3.49998623201048,0,0.2,0,71.5643181818182,70.4624173920629
"CODYLATIMER","Cody Latimer","WR","DEN",211,70.2424170399546,0.1,66.225,57.225,91.6,61.225,0.1,53.925,39.225,40.725,81.225,78.85,91.975,77.475,NA,74.375,61.8475,NA,73.7,0,0,0,0,0,0,0,0,0,31.5000214703264,417.139336319637,3,0,0.05,0,68.5507380952381,70.2424170399546
"MIKETOLBERT","Mike Tolbert","RB","CAR",212,69.6951420631642,74.18,84.725,67.725,85.95,78.175,NA,78.615,68.55,86.225,62.8,79.75,51.125,56.25,12.775,84.15,57.14915,NA,68.125,0.09,0,0,0,0,0,62.5500190760346,237.949972351088,3.14999006087725,23.5000333256451,168.000018764983,1.00003368619485,0,0,0,68.6601849019608,69.6951420631642
"DONALDBROWN","Donald Brown","RB","SD",213,69.3578919977334,86.65,86.7,59.125,83.35,75.425,1.2,69.9775,66.075,50.925,65.7,58.55,71.575,71.425,32.65,58.6,56.17875,NA,68.125,0,0,0,0,0,0,88.5,379.95,2.50002907499344,14.4999706599173,104.5,0.750036257962131,0.2,0,0.8,68.2990441176471,69.3578919977334
"NATEBURLESON","Nate Burleson","WR","CLE",214,68.6694088270823,82.99,76.25,NA,-0.975,-0.975,NA,63.5,NA,-0.975,-0.975,9.65,-0.975,-0.975,108.375,NA,52.4457,NA,NA,0.03,0.03,0,0.48,0,0,0,0,0,33.4,448.999949945707,2.25003584731149,NA,0,0.325,43.2678666666667,68.6694088270823
"LEVINETOILOLO","Levine Toilolo","TE","ATL",215,68.0005755597455,NA,75.375,78.25,62,NA,NA,58.8625,42.5,63.875,57,85,56.75,51.75,93.25,86.125,64.23375,NA,97.025,0,0,0,0,0,0,0,0,0,33.6021739130435,376,3.50009592662424,0,0,0,69.2330654761905,68.0005755597455
"JACEAMARO","Jace Amaro","TE","NYJ",216,67.9375030251364,NA,94.5,88,65.625,65,NA,71.65,95,44,45.125,95,59.25,70.5,40.75,71,65.255,NA,53.875,0,0,0,0,0,0,0,0,0,33.6999441357728,399.5,3.00000050418939,0,0,0,68.7559642857143,67.9375030251364
"MYCHALRIVERA","Mychal Rivera","TE","OAK",217,67.215625,NA,83.625,87.75,47.125,69.75,NA,79.3375,82.5,69.875,47.5,44.75,58.75,75.5,45.75,82.625,51.53625,NA,59.95,0,0,0,0,0,0,0,0,0,36.9999990981678,393.725,3,0,0,0,67.3651629464286,67.215625
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",218,66.5001026355777,37.36,106.875,116.5,61,85.25,NA,91.4625,58.25,37,74.875,59.5,73.5,43.25,46.125,85.625,59.97125,NA,44,0.01,0,0.01,0,0,0,0,0,0,30.5849993536454,412,2.50001710592962,0,0,0,68.0820588235294,66.5001026355777
"CHRISTINEMICHAEL","Christine Michael","RB","SEA",219,66.4262556012589,NA,127.85,94,83.875,53.05,NA,88.57,55,46.225,44.65,46.625,70.7,41.5,29.7,100.475,50.1427,NA,39.25,0.005,0,0,0,0,0,85.3499489321417,397.75,2.75005004001601,10.0000105825664,74.0090395514581,0.649970902871759,0,0,1,66.2803873214286,66.4262556012589
"CHRISGIVENS","Chris Givens","WR","STL",220,63.9976567891765,139.565,97,53.75,56.7348750619497,90.4848750619497,NA,74.425,59.625,48.8848750619497,29.1848750619497,32.2598750619497,67.0098750619497,65.7598750619497,46.375,119.925,56.8196250619497,NA,17.28,0.04,0,0,0,0,0,2.00003631690895,11.7500081575321,0,30.9000092935332,450.5,1.50004681857894,0,0,0.83004164601678,68.5777452488688,63.9976567891765
"BRANDONGIBSON","Brandon Gibson","WR","MIA",221,63.8699300458258,35.52,NA,59.875,56.245,-1.755,NA,65.3625,92.125,53.995,45.87,49.37,49.995,49.62,88.375,91,65.56,NA,103.875,0,0,0,0,0,0,0,0,0,29.2285484309727,405,2.49998834097096,0,0,0.585,65.4377976190476,63.8699300458258
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",222,63.6701064502692,38.705,108.425,NA,67.9500022888184,55.0250022888184,NA,75.03,66.75,56.0250022888184,35.8000022888184,40.0000022888184,43.5000022888184,71.7500022888184,64.175,99.5,-2.99999771118164,NA,56.1,0,0,0,0,0,0,83.5738624469226,369,2.52000320343685,13.0000485465368,86,0.650014156804946,0,0,0.999999237060547,62.8246428571429,63.6701064502692
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",223,63.0956765425977,93.545,81.875,59.25,44.2205983593726,53.5955983593726,NA,64.3375,108.75,55.5955983593726,57.3455983593726,63.0955983593726,41.7205983593726,36.4705983593726,61.25,81.375,69.5368483593726,NA,53.075,0,0,0,0,0,0,0,0,0,37.5799438500459,399.999984737439,3.00001334850754,0,0,1.63480054687579,64.9368382352941,63.0956765425977
"BRENTCELEK","Brent Celek","TE","PHI",224,62.8698310750783,61.99,86.25,68.875,51.8699177833261,54.2449177833261,NA,71.4125,78,62.8699177833261,48.6199177833261,67.1199177833261,36.9949177833261,40.4949177833261,39.75,81,103.029917783326,NA,56.2,0,0,0,0,0,0,0,0,0,30,376,2.99998554862536,0,0,0.710027405557973,64.2984558823529,62.8698310750783
"JEROMESIMPSON","Jerome Simpson","WR","MIN",225,62.5160159876886,94.345,88.375,78,38.2501025676727,68.1251025676727,NA,74.9875,67.25,38.8751025676727,28.1251025676727,20.7501025676727,61.6251025676727,62.1251025676727,87.875,74,58.4526025676727,NA,50.65,0,0,0,0,0,0,0,0,0,29.5000418131666,428.125,2.00004807000264,0,0,0.999965810775757,62.336875,62.5160159876886
"DAVIDNELSON","David Nelson","WR","NYJ",226,62.3763804860356,8.17,63.375,65.75,65.25,NA,NA,49.0625,62.475,79.125,86.25,72.375,76.625,64.5,66.75,45.375,50.81375,NA,58.25,0.025,0,0.025,0,0,0,0,0,0,33.0000310426092,400.613200977361,2.04995506064425,0,0,0,57.124765625,62.3763804860356
"TIMWRIGHT","Tim Wright","TE","NE",227,62.1376925397871,NA,65.75,38.5,79.625,79.625,NA,37.125,51.45,67.5,62.875,52,44,89,61.75,89.125,NA,NA,48.8,0,0,0,0,0,0,0.5,0,0,31.500008326346,355.500045725441,2.95003113735116,0,0,0,61.5254761904762,62.1376925397871
"JASONAVANT","Jason Avant","WR","CAR",228,61.4999694463099,39.895,87.5,44.75,52.9248564657509,55.1748564657509,NA,59.475,60.575,59.4248564657509,76.1748564657509,42.1748564657509,42.4248564657509,57.5498564657509,88.5,76.375,63.2514564657509,NA,67.95,0.03,0,0,0,0,0,0,0,0,33.000034141345,411.6,2.00001883009317,0,0,0.650047844749708,63.0359602714932,61.4999694463099
"ALLENROBINSON","Allen Robinson","WR","JAC",229,60.4373364231339,NA,101.5,41.125,84.5,55.375,NA,60.8375,NA,34.875,63.75,73.75,61.25,46.5,63.625,71.625,-3,NA,33.05,0,0,0,0,0,0,0,0,0,30.5000811687431,387.499938156031,2.49997402560501,0,0,1,57.1544642857143,60.4373364231339
"MARIOMANNINGHAM","Mario Manningham","WR","NYG",230,60.1110495528965,43.17,63.375,NA,NA,NA,NA,35.875,NA,NA,21.375,NA,NA,NA,110.75,73.75,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,24.5,384.888152196724,2.000005088051,NA,0,0,37.3889090909091,60.1110495528965
"BRANDONMYERS","Brandon Myers","TE","TB",231,60.0427930441355,105.43,NA,49.5,38.825,-1.8,NA,41.6375,96.95,53.2,60.325,42.7,77.95,36.075,80.625,74.5,64.20125,NA,42.85,0,0,0,0,0,0,0.5,0,0,33.0000409659887,374.5,2.50504884068924,0,0,0.6,63.1100119047619,60.0427930441355
"CJANDERSON","C.J. Anderson","RB","DEN",232,58.0477788120475,NA,72.825,25.625,61.575,75.225,NA,60.505,21.55,57.575,62.85,61.125,49.95,51,24,85.15,-2.25,NA,34.375,0,0,0,0,0,0,81.7319285473683,334,2.50003432140577,9.00008029423769,64.5000271067417,0.639178249211694,0,0,0.75,54.109619047619,58.0477788120475
"GREGLITTLE","Greg Little","WR","OAK",233,57.8258598087712,30.29,81.25,NA,NA,NA,NA,59.6125,NA,NA,NA,2.5,NA,NA,50.875,91.625,64.43605,NA,NA,0.16,0.08,0.08,1.185,0.04,0,0,0,0,27.1499543152969,374.549637405717,1.79995918884277,NA,0,0,38.170775,57.8258598087712
"ROBERTTURBIN","Robert Turbin","RB","SEA",234,57.4390228624524,36.245,64.225,68.9,58.9700975712716,51.1950975712716,NA,57.8825,68.125,39.6200975712716,44.1700975712716,59.3950975712716,29.2450975712716,57.0200975712716,88.75,102.475,-2.35490242872843,NA,32.8375,0,0,0,0,0,0,71.9999725075599,317.3,2.00002052828803,11.4999901054725,93.5,0.729383686908771,0,0,0.78496747624281,56.675125,57.4390228624524
"JARVISLANDRY","Jarvis Landry","WR","MIA",235,57.4121270370342,4.2,73.075,75.325,69.025,73.9,4.2,63.7,4.2,21.4,63.175,70.15,53.725,82.9,38.575,36.95,2.4,NA,28.525,0,0,0,0,0,0,0,0,0,31.4499533277685,334.499972105934,2.19993842063208,0.7,0,0.6,54.4446428571429,57.4121270370342
"ANDREWQUARLESS","Andrew Quarless","TE","GB",236,57.1594718940883,87.265,75.375,NA,37,60.375,NA,46.1125,36.5,38.875,40.25,34.5,67.25,30.125,82,92.625,62.4857,NA,NA,0.13,0,0.04,0,0,0,0,0,0,29,337.275,2.50001614901472,NA,0,0,57.5387761904762,57.1594718940883
"TREMASON","Tre Mason","RB","STL",237,57.0120708675805,NA,67.475,37.45,64.0999020550537,59.9749020550537,NA,50.4975,34.875,35.1249020550537,44.8749020550537,49.3749020550537,52.9499020550537,66.9999020550537,91.575,70.55,64.5525020550537,NA,17.4425,0.05,0,0,0,0,0,70,310.6975,1.99998086133625,12.000012043196,100.069728896297,0.738969588745364,0,0,1.00003264831543,54.0925104761905,57.0120708675805
"BENNYCUNNINGHAM","Benny Cunningham","RB","STL",238,56.9844487518122,1.2,87.725,85.775,88.9499190775178,44.0499190775178,1.2,70.78,59.325,46.5999190775178,55.5999190775178,33.5749190775178,20.9999190775178,47.9499190775178,14,76.35,46.1320190775178,NA,83.175,0.05,0,0.03,0,0,0,77.25,338.25,2.00002617889154,11.7534043590243,87.7886173763648,0.330965904816594,0.2,0,1.00002697416074,57.9423247619048,56.9844487518122
"DAVANTEADAMS","Davante Adams","WR","GB",239,56.9748259030452,NA,100.5,57.125,74.625,50.75,NA,62.6625,52.925,33.125,59.5,52.5,64.25,32.125,58.875,90.625,-3,NA,31.225,0,0,0,0,0,0,0,0,0,25.5919764528608,355,2.59997098384087,0,0,1,59.2330357142857,56.9748259030452
"ALLENHURNS","Allen Hurns","WR","JAC",240,56.625,NA,NA,75.625,47.175,-0.45,NA,47.95,37.5,30.55,67.55,57.8,50.3,62.8,NA,NA,-0.45,NA,77.075,NA,0,NA,0,0,0,0,0,0,28,360.6,2,0,0,0.15,55.1175,56.625
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,241,56.0594522773118,NA,68.75,NA,NA,NA,NA,53.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6640906187924,381.275618218495,1.4,NA,NA,0,39.425,56.0594522773118
"TEDGINN","Ted Ginn","WR","ARI",242,55.964528365012,58.74,79.125,55.5,33.9831177178259,74.2831177178259,3,64.0375,56.8,28.4581177178259,42.8581177178259,25.3581177178259,43.9331177178259,37.8581177178259,83.25,80.7,0.858117717825911,NA,39.1,0,0,0,0,0,0,3.43294747805268,21.0000630655437,0,20.4999911636484,323.25,2.10002572343862,0.5,0,0.713960760724696,56.4113854166667,55.964528365012
"STEPFANTAYLOR","Stepfan Taylor","RB","ARI",243,55.7865740011771,NA,64.825,63.5,52.3998892583776,38.8498892583776,NA,55.5175,15.875,32.8498892583776,33.2498892583776,60.9998892583776,59.0748892583776,66.1248892583776,101.825,74.45,42.4333892583776,NA,38.1,0,0,0,0,0,0,74.945,298.25,2.49999306759282,11.0000181204097,81.0132547357789,0.639178249211694,0,0,1.00003691387412,53.4526857142857,55.7865740011771
"BOBBYRAINEY","Bobby Rainey","RB","TB",244,55.6849410353085,28.105,44.675,70.75,48.8000778153502,38.9500778153502,3,49.6375,70.65,30.1000778153502,45.7250778153502,30.3750778153502,47.9500778153502,57.7500778153502,92.125,74.1,65.0810778153502,NA,73,0,0,0,0,0,0,68.4999648662702,297.125,1.90004788606301,12.0000181855079,83.5,0.689095983930049,0.5,0,0.999974061549937,54.79646875,55.6849410353085
"JOSHGORDON","Josh Gordon","WR","CLE",245,55.3764655459489,NA,NA,NA,NA,NA,NA,76.6625,NA,NA,NA,NA,NA,NA,NA,NA,78.20305,NA,NA,0.12,0.06,0,1.135,0.03,0,0,0,0,26.3691326800699,441.688524367591,0,NA,NA,0,26.9503866071429,55.3764655459489
"OWENDANIELS","Owen Daniels","TE","BAL",246,55.1997618856173,73.225,68.5,59.375,38.575,58.825,NA,58.5875,60.125,38.7,24.45,42.7,64.7,11.325,56,76.25,72.03,NA,41.95,0,0,0,0,0,0,0,0,0,31.95,336,2.49996031426955,0,0,0.6,54.8111029411765,55.1997618856173
"JORDANTODMAN","Jordan Todman","RB","JAC",247,54.9775192393843,68.38,72.9,38,51.3001124509381,75.7001124509381,1.2,51.14,55.575,13.6501124509381,45.1501124509381,51.7001124509381,27.0001124509381,46.2001124509381,92.5,60.975,-3.2998875490619,NA,35.975,0,0,0,0,0,0,66.9,278.320095225433,2.00006563234731,14.4999704403135,111.561987386557,0.7499591747499,0.2,0,1.49996251635397,53.9606875,54.9775192393843
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",248,53.7127867428218,50.6,76.25,57.875,43.45,-1.8,NA,48.2125,63,49.325,27.575,43.95,28.45,46.825,65.5,80.25,86.0925,NA,52.825,0,0,0,0,0,0,0,0,0,26.2973227510259,326.5,2.4500477904703,0,0,0.6,55.2631666666667,53.7127867428218
"MICHAELVICK","Michael Vick","QB","NYJ",249,53.6228231561208,6.08,83.48,73.5,16.0102015459878,93.7702015459878,2,72.81,9.3,37.3902015459878,29.7102015459878,45.1902015459878,36.3502015459878,27.4902015459878,NA,142.28,60.1606015459878,NA,NA,91.5,54.37,37.6776822360458,731.5,4.50004242671141,3.99997775720784,20.4999528755966,133.625,1.03498086248514,0,0,0,NA,1,1.06993281800407,57.1946338095238,53.6228231561208
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",250,53.5422290819417,40.08,93.25,12.75,50.5,68.85,NA,62.025,67.225,55.25,79.375,32.5,65.65,8.125,4,86.35,NA,NA,37.955,0,0,0,0,0,0,2.00002484137528,12.9240196078431,0,26.8086947291526,317.2,2.09997118685956,0,0,0,51.0995833333333,53.5422290819417
"COLEBEASLEY","Cole Beasley","WR","DAL",251,53.5388082805284,-0.78,82,49.75,57.8448389849561,63.2198389849561,NA,60.925,73.1,40.4698389849561,39.0948389849561,41.5948389849561,46.4698389849561,35.5948389849561,38.375,71,50.5160889849561,NA,52.35,0,0,0,0,0,0,0,0,0,32.8035679318402,345.552293716689,1.99998876349769,0,0,0.551720338347974,50.6318329326923,53.5388082805284
