"name","player","pos","team","overallRank","projections","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_nfl","projectedPts_yahoo","passYdsMedian","passTdsMedian","passIntMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian","weeklyVariability"
"PEYTONMANNING","Peyton Manning","QB","DEN",1,337.509745145084,346.76,346.08,363,359.4,348.968,330.92,356.98,333.86,337.2,330.24,356,335.98,343.38,5114,44.7499650802738,12.0000167129204,-1.4999958237707,0,0,0,0,1.05,4.00002181829103,341.816769230769,337.509745145084,5.60898956071291
"AARONRODGERS","Aaron Rodgers","QB","GB",2,314.980067475332,337.46,338.26,344.62,311.22,334.88,282.02,328.2,311.24,318.8,285.74,336.5,330.08,297.38,4467.5,35.000077932175,10.0000298051316,224.799925293313,2,0,0,0,0.4,3.00004912243475,316.226923076923,314.980067475332,5.20133884478149
"DREWBREES","Drew Brees","QB","NO",3,313.1296844079,323.6,326.02,318.6,312.9,321.09,312.92,324.42,304.76,300.1,299.96,324.5,328.22,310.44,4978.75,37.9999929798066,14.7500569101169,43.3000698785546,1.00000088960098,0,0,0,0.95,2.00004303547902,314.367692307692,313.1296844079,5.78098191063804
"ANDREWLUCK","Andrew Luck","QB","IND",4,284.100373360328,302.58,279.16,279.34,287.58,283.21,288,282.1,291.72,300.8,283.9,294,306,259.94,4314.99999002111,26.6000599195406,12.5000462946834,323.5,3.00004549422864,0,0,0,0.85,3.15,284.613846153846,284.100373360328,5.90851267548274
"NICKFOLES","Nick Foles","QB","PHI",5,281.180635564146,280.54,297.5,275.06,330.1,282.484,288.3,291.3,286.5,283.8,279.82,271.1,286.94,290.26,4147,29.5000438596783,11.4999994437435,250.999922505922,2.50004547206428,0,0,0,1.4,3.69993554210465,285.392615384615,281.180635564146,6.00670453859824
"COLINKAEPERNICK","Colin Kaepernick","QB","SF",6,279.209782742208,314.14,322.34,261.52,305.4,295.692,304.38,274.22,277,277.1,267.94,273.9,295.84,246.28,3549,24.4999574239965,10.0000909595018,511.5,4.00001746884343,0,0,0,0.8,2.49995962944444,283.438615384615,279.209782742208,6.5097620820521
"JAMAALCHARLES","Jamaal Charles","RB","KC",7,277.887860650701,307.4,268.025,265.375,282.625,279.9075,279.5,283.025,282.125,284.75,278.95,311.25,257.35,274.65,0,0,0,1275.50003586575,9.99994531990657,65.5942008736484,583.5,4.00009101810374,0.15,2.29995365464509,278.316785714286,277.887860650701,4.88588674566142
"ROBERTGRIFFIN","Robert Griffin III","QB","WAS",8,276.889918051833,300.32,276.48,280.86,NA,282.588,257.96,278.88,287.36,287.7,263.68,300.6,295.88,261.56,3848.75,23.4999549580128,13.4999706067168,563.4,3.5,0,0,0,1.3,3.49999665335606,278.997333333333,276.889918051833,6.39202441994406
"CAMNEWTON","Cam Newton","QB","CAR",9,276.800285116127,285.54,264.1,281.3,282.3,276.592,283.36,292.2,282.7,273.4,285.48,300.9,300.66,241.16,3485,22.0000450783126,14.0000607288771,613,6.00005388975685,0,0,0,0.8,2.50001211634427,278.599384615385,276.800285116127,6.63852689424209
"MATTHEWSTAFFORD","Matthew Stafford","QB","DET",10,275.210346040118,307.82,298.88,273.24,296.46,284.27,274.96,253.06,273.92,274.8,272.92,292,281.62,261.82,4801.5,31.7500399205945,17.7500833114539,83.5,1.50004211006904,0,0,0,0.9,3.2499387894374,277.013076923077,275.210346040118,5.73550142630063
"TOMBRADY","Tom Brady","QB","NE",11,271.021916683211,279.42,288.28,256.58,284.2,268.394,275.5,251.84,274.66,280.2,261.76,285.1,280.68,276.11,4481.80001488192,30.200038304415,11.0000373101488,31.500056637273,1.49998849460041,0,0,0,0.4,3.00002061020313,270.344153846154,271.021916683211,5.46428534330771
"CALVINJOHNSON","Calvin Johnson","WR","DET",12,266.612122316478,271.25,268.75,280,256.375,266.925,244.625,250.625,264.5,264.5,271,265.75,277.875,258.8,0,0,0,0,0,93.7048695623121,1570.50001706577,11.9999568586215,0.65,1.00004032282439,264.049725274725,266.612122316478,3.51285067120864
"MATTRYAN","Matt Ryan","QB","ATL",13,260.680004500844,288.98,274.64,253.68,NA,270.022,244.76,262.4,257.88,258,255.46,270.5,269.04,262.4,4620.075,29.0000471778159,15.0000603533381,71.775,0.999901143778664,0,0,0,0.35,2.99997000435913,260.9885,260.680004500844,5.9462183031308
"LESEANMCCOY","LeSean McCoy","RB","PHI",14,257.043690329521,289.725,244.25,254.95,274.95,262.8025,281.175,270.1,240.7,250.5,266.675,258.25,264.45,225.575,0,0,0,1419.99997722014,9.0999212687454,46.5,405.95,2.25002735519311,1.1,1.99991637870811,259.684807692308,257.043690329521,4.80916009963464
"RUSSELLWILSON","Russell Wilson","QB","SEA",15,256.565217581258,268.74,247.8,268.26,NA,257.642,275.88,266.14,264.06,278.6,252.22,281,279.58,225.4,3481.4,25.5000056307076,11.0000169307378,457.45,2.32733726686402,0,0,0,0.3,3.99992591684763,259.301833333333,256.565217581258,6.18314187530441
"TONYROMO","Tony Romo","QB","DAL",16,256.379498868137,277.94,252.08,256.06,NA,257.25,240.58,250.16,253.4,251,252.08,268.7,278.44,263.91,4392,30.4999474736018,14.9999676756489,45.0000644993341,0.999912335812587,0,0,0,0.35,2.49995615471084,256.025,256.379498868137,5.45149492986986
"DEMARYIUSTHOMAS","Demaryius Thomas","WR","DEN",17,250.799883847324,249,261.25,253,286.25,254.9,268.25,259.125,235.125,244.5,238,247,252.175,238.125,0,0,0,0,0,93.0000909276678,1419.99996376166,12.499981396186,0.65,1,252.846353646354,250.799883847324,3.59162595307533
"MATTFORTE","Matt Forte","RB","CHI",18,248.812685380287,276.7,249.1,254.7,247.425,255.105,243.525,244.125,236.3,250.625,240.325,250.625,250.75,246.825,0,0,0,1240.5,8.00004512368591,65.4999711193148,524.50004940492,2.49997968686636,1.1,1.99998988621387,248.933076923077,248.812685380287,4.43784042158871
"JAYCUTLER","Jay Cutler","QB","CHI",19,247.821972317919,276.98,252.88,235.72,275.16,251.234,252.84,243.66,245.44,248,239.66,241.5,260.54,232.22,4084.30000576999,28.9999250283262,15.4999662547727,167.5,1,0,0,0,1.35,3.49994308728896,248.021846153846,247.821972317919,5.71159448310416
"PHILIPRIVERS","Philip Rivers","QB","SD",20,241.394722602006,250.18,252.24,256.18,NA,247.614,230.6,249.26,242.8,243,244.44,255.5,260.02,234.25,4318.525,29.0000471665838,14.1444290086546,48.8689679680524,0,0,0,0,0.35,3.50002527839018,243.282,241.394722602006,5.69535381558675
"ADRIANPETERSON","Adrian Peterson","RB","MIN",21,240.247322847096,250.8,223.825,262.625,255.275,240.2325,244.5,241.6,239.275,247.875,225.85,249.625,253.125,262.225,0,0,0,1418.35,11.4999910975045,36.999929684013,234.500048856616,1.29997835916524,0.65,3,242.876126373626,240.247322847096,4.32546493254663
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",22,238.450304642308,264.84,251.14,230.76,NA,246.082,245.84,246.68,236.4,243.2,233.86,247,252.06,219.38,4115,27.2000271774368,13.5000188720527,99.4999990628449,1.00003590772188,0,0,0,0.8,3.99998760129888,239.536833333333,238.450304642308,5.62405831954116
"ALEXSMITH","Alex Smith","QB","KC",23,238.22266016851,243.96,227.66,211.58,NA,231.574,247.04,258.06,229.66,243.8,236.24,256,260.62,245.24,3575,23.0000006737544,9.50000223280139,319.225,1.45000260295557,0,0,0,0.8,3.49995048194547,237.861166666667,238.22266016851,5.70064923718075
"DEZBRYANT","Dez Bryant","WR","DAL",24,234.849795883404,232.375,228.375,238.675,257.875,230.05,252.625,225.25,227.65,233.75,233.35,232.5,248.075,244,0,0,0,5.99995870347304,0,94.2447129987681,1334,11.7000096860653,0.15,1.0000860344451,235.90014985015,234.849795883404,3.50514279376372
"AJGREEN","A.J. Green","WR","CIN",25,232.056647825918,226.75,227,233,241.925,227.4,237.075,223.375,227.5,233.75,232.9,233.875,252.375,221.8,0,0,0,12.3151498961551,0,92.9999759940067,1341,10.5000221393838,0.1,0,231.933091908092,232.056647825918,3.84031048830733
"EDDIELACY","Eddie Lacy","RB","GB",26,228.787865599801,250.825,209.675,225.625,239.375,224.875,249.6,214,218.05,226,234.825,239.875,225.4,223.65,0,0,0,1239,10.9999958811596,37.9462361797232,285.499999814296,1.00006505600941,0.1,1,227.993681318681,228.787865599801,4.26394493195753
"ANDYDALTON","Andy Dalton","QB","CIN",27,228.288425975951,245.26,231.58,231.18,NA,231.808,227.16,230.6,228.84,241.8,237.28,221.2,252.02,224.86,3849.5,27.8085057820638,17,148.75,1.49992058291964,0,0,0,0.35,3.50004021660727,229.890666666667,228.288425975951,5.43493575976327
"JULIOJONES","Julio Jones","WR","ATL",28,228.032698684634,224.25,244.375,229.275,248.6,236.7375,238.975,243.825,213.975,217.5,227.625,173,237.725,229.115,0,0,0,17.6999309063054,0,92.7548574893151,1352.5,10.0000466863549,0.1,1.00002484137528,227.429098401598,228.032698684634,3.64877987895184
"BRANDONMARSHALL","Brandon Marshall","WR","CHI",29,227.512167505493,220.375,232,225.75,264,222.2125,258.75,206.75,213.75,221.25,217.2,220.25,233.875,224.5,0,0,0,0,0,102.421290490294,1286.5,10.8999445842489,0.65,0,228.595916583417,227.512167505493,3.56954763540016
"JIMMYGRAHAM","Jimmy Graham","TE","NO",30,219.425146751864,232.625,232.75,217.375,202.75,224.9375,252.5,209.25,207.5,224.25,214,215.75,221.125,210.55,0,0,0,0,0,86.9999183877864,1153,12.5000244586441,0.15,0,220.607005494506,219.425146751864,3.61754226181814
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",31,217.499540837177,235.98,240.36,214.78,NA,224.514,204.64,218.9,211.56,237.4,224.68,214.9,252.42,206.28,3847,22.9571441768118,16.0000403344833,219.911275408007,1.49999293209649,0,0,0,0.25,3.9,219.4595,217.499540837177,5.75772351702549
"JORDYNELSON","Jordy Nelson","WR","GB",32,215.886578191946,219,223,220.75,212.85,215.925,217.575,198.875,208.125,215.25,207.5,210,222.375,218.125,0,0,0,0,0,81.0744569860201,1267.8,9.89995487544541,0.1,0.729383686908771,214.172177822178,215.886578191946,3.93346250775949
"ALSHONJEFFERY","Alshon Jeffery","WR","CHI",33,215.693347034209,215.125,200,223,213.275,215.6625,212.775,205.325,209.725,214.625,205.675,220.25,217.75,202.96,0,0,0,74.4999689513793,0.684280968060233,82.9999746874943,1275.50004850948,8,0.6,1.49994724432522,212.659937562438,215.693347034209,4.05452316092853
"MARSHAWNLYNCH","Marshawn Lynch","RB","SEA",34,214.950137163832,210.825,194,241.375,235.5,209.7525,228.5,212.15,203.425,222.5,217.15,226.125,247.85,206.275,0,0,0,1210.00006251126,10.5000226557108,27.4000133758234,221.99995982753,1.5,0.1,2,217.008708791209,214.950137163832,3.93980082392034
"ANTONIOBROWN","Antonio Brown","WR","PIT",35,214.747097306438,218.25,202.375,226.075,NA,215.5125,213.55,211.4,209.35,209.5,216.05,215.375,221.275,214.7,0,0,0,30.9999719944769,0,98.5000028586383,1325.57661782446,8.00001441899024,0.1,0.750021211669583,214.127708333333,214.747097306438,3.81285083513321
"ARIANFOSTER","Arian Foster","RB","HOU",36,213.08094751549,237.6,206.325,195.775,NA,214.5625,240.75,223.15,207.175,209,206.1,214.875,217.925,220.825,0,0,0,1148.75,7.9999176191346,48.4999817994152,368.05,1.50003196678044,0.6,2,214.321875,213.08094751549,4.41348090817125
"DEMARCOMURRAY","DeMarco Murray","RB","DAL",37,213.062100036857,246.775,194.825,206.025,NA,215.86,219.45,222.875,197.75,210.5,211.375,211.625,213.925,228.175,0,0,0,1109.25,8.41972500614291,53.4999926100634,387.35,1.5,0.1,2,212.021666666667,213.062100036857,4.46791199898194
"MONTEEBALL","Montee Ball","RB","DEN",38,212.47516260919,241.1,199.75,195.925,222.375,212.66,231.375,221.1,201.75,237,211.275,210.625,206.8,204.05,0,0,0,1136.49998776819,9.00003618593059,44.999959513177,333,1.49999418585948,0.1,2.00000613278996,212.401043956044,212.47516260919,4.39674589381552
"SAMBRADFORD","Sam Bradford","QB","STL",39,206.666651989696,231.54,243.26,169.94,NA,211.728,228.2,191.5,198.42,227.4,203.34,197.5,226.18,193.64,3586.75,23.9999626484412,13.7343502833344,84,1,0,0,0,0.75,2.50004925135507,207.970666666667,206.666651989696,5.79983187588718
"JOEFLACCO","Joe Flacco","QB","BAL",40,206.086355839781,226.22,204.76,202.3,NA,208.346,200.1,210.96,210.54,219.6,207.24,206.4,222.78,209.36,3910,23.0401993881296,16.4999504869423,84.25,1.00006829134822,0,0,0,0.8,3,207.8505,206.086355839781,5.41703296168618
"LEVEONBELL","Le'Veon Bell","RB","PIT",41,204.48139394145,241.075,193.475,206.05,NA,213.675,193.425,216.5,191.4,206.625,207.85,208.75,214.75,190.95,0,0,0,1060,8.00000509857727,47.1999719077833,384.25,1.00001610499451,0.1,1.24999442666014,205.335416666667,204.48139394145,4.21084646287157
"DOUGMARTIN","Doug Martin","RB","TB",42,203.64965125989,219.975,181.7,212.7,222.25,205.2175,208.125,222.875,195.7,186.125,208.625,205.875,210.15,182.65,0,0,0,1152.00003761158,7.99997921403642,36.9999746104415,298,1.49996203575231,0.1,2,202.186510989011,203.64965125989,4.36855152579611
"CARSONPALMER","Carson Palmer","QB","ARI",43,199.358915705819,234.84,222.08,210.94,NA,216.804,201.62,208.7,197.24,207,210.34,198.5,219.7,181.04,4168.25,25.0000323299231,19.6737251437158,16.500034805399,0,0,0,0,0.25,3.50001388775525,205.033666666667,199.358915705819,5.83668734324429
"GIOVANIBERNARD","Giovani Bernard","RB","CIN",44,199.346347019692,243.4,196.75,194.45,NA,207.7,173.975,198.825,198.75,210.25,193.9,229,213.55,207.375,0,0,0,938.125,5.5,60,507.868546625395,2.50007067054356,0.1,2.05004844391462,202.677083333333,199.346347019692,4.05771747223609
"ELIMANNING","Eli Manning","QB","NYG",45,199.159625514271,213.34,211.98,211.18,NA,208.26,174.3,201.74,188.4,204.8,200.92,199.5,219.02,190.46,3949,23.9999385468649,17.5000416882937,30.999963916922,0,0,0,0,0.3,2,199.266666666667,199.159625514271,5.30773539679753
"VINCENTJACKSON","Vincent Jackson","WR","TB",46,198.500056908817,201.375,188.75,203.575,221.75,196.2375,210.375,190.625,195.75,189.375,199.525,198,201.075,170.475,0,0,0,8.00004981641552,0,73.9999065553766,1212,7.50000865452924,0.6,0,198.404133366633,198.500056908817,3.76424184265715
"ANDREJOHNSON","Andre Johnson","WR","HOU",47,195.731309593746,198,194.625,212.875,NA,194.7875,219.875,172.125,182.75,181.25,176.5,201.625,210.125,184.825,0,0,0,0,0,95.0000319936825,1268.25,6.00000993229098,0.6,0,194.788541666667,195.731309593746,3.66572549225491
"RANDALLCOBB","Randall Cobb","WR","GB",48,195.366266733638,199,182.875,214.425,NA,200.2625,192.025,191.725,198.625,190,201.275,217.5,202.175,179.145,0,0,0,81.6,0,83.5000230661433,1136.05,8.00000617028732,0.1,1.00000676269531,197.696375,195.366266733638,3.88137936684564
"EJMANUEL","E.J. Manuel","QB","BUF",49,192.434934647703,192.32,181.1,173.72,NA,183.494,187.52,204.62,199.46,194,211.06,232.4,225.12,211.32,3261.5,18.0000131061212,14.4499831509501,295.75,2.49994850476136,0,0,0,0.75,4.24995311749983,195.552833333333,192.434934647703,5.97166452874136
"ZACSTACY","Zac Stacy","RB","STL",50,190.671831067033,208.1,186.525,188.575,NA,196.9325,187.125,208.65,182.225,180.5,169.85,202.875,203.15,199.7,0,0,0,1152.25,8.34477639473761,29.9999800415671,195.425,0.999979314503302,0.1,1.74994272947092,190.492291666667,190.671831067033,4.05795433664014
"ANDREELLINGTON","Andre Ellington","RB","ARI",51,189.249991356937,209.2,178.05,179.825,223.75,189.335,220.75,194.975,166.275,181.25,172,182,198.175,198.675,0,0,0,977.999959645371,5.00004220331447,46.9999803806037,430.000035765159,1.99994771087285,0.1,1.49998285445622,190.017802197802,189.249991356937,4.25555798593462
"JOHNNYMANZIEL","Johnny Manziel","QB","CLE",52,186.794582151247,219.62,205.22,178.54,NA,181.172,189.5,114.06,152.46,147.8,226.26,212,263.62,210.96,2971.56001088955,16.5000502319142,14.965925694549,383.296829154506,3.00004423754178,0,0,0,1.25,4.00006348968213,188.826,186.794582151247,6.3886218090234
"LARRYFITZGERALD","Larry Fitzgerald","WR","ARI",53,183.915141193696,203.875,190.125,181.225,NA,189.275,182.75,172.5,160.025,162.75,175.9,167,218.15,191.015,0,0,0,7.21330420977499,0,83.0000144139168,1047.95,8.50001012878634,0.6,0,183.548166666667,183.915141193696,3.60328488608466
"KEENANALLEN","Keenan Allen","WR","SD",54,183.180880428488,186.625,177.125,178.625,NA,181.475,187.225,189.125,179.5,174.5,180.125,198,191.75,183.425,0,0,0,0,0,76.4999939153995,1103.85,7.99994178609558,0.1,1.00000676269531,182.476666666667,183.180880428488,3.62192576358575
"PIERREGARCON","Pierre Garcon","WR","WAS",55,182.137044827334,201.625,183.375,179.025,NA,185.275,187.825,170,176.325,187.5,182.05,176.625,201.675,181.45,0,0,0,13.1834003743773,0,92.0000642336727,1173.75,6.04996051104727,0.1,0.7999360921292,183.7125,182.137044827334,3.80402234964206
"REGGIEBUSH","Reggie Bush","RB","DET",56,181.191820898884,190.05,170.3,195.4,NA,175.2,193.125,155.075,182.15,200.5,178.475,200.5,200.95,145.65,0,0,0,862.523255255122,4.85233525910044,50.5000234474291,465.000021474637,2.50005661526141,0.1,2.4999528523763,178.347916666667,181.191820898884,4.6305963537644
"JAKELOCKER","Jake Locker","QB","TEN",57,180.7165349839,223.92,177.26,157.72,NA,173.79,136.32,127.16,206.38,181.6,212.52,183.5,229.26,209.82,3002.75,17.0000273990421,13.1218580423455,304.219181189798,1.79997874307658,0,0,0,0.25,3.24993035422386,181.204166666667,180.7165349839,5.90051424589554
"ALFREDMORRIS","Alfred Morris","RB","WAS",58,180.61368499591,213.65,186.35,190.45,NA,192.18,170.75,185.45,182.2,173.5,171.6,176.5,175.9,178.95,0,0,0,1227.575,8.50006624641085,11.9000525527544,90,0.684280968060233,0.1,2.89996609697218,178.965,180.61368499591,3.85421146968884
"VICTORCRUZ","Victor Cruz","WR","NYG",59,179.912143880384,179.375,167.875,172.25,217.65,175.475,208.525,182.75,163.625,161.25,169.5,198,201.75,171.975,0,0,0,0,0,82.4999982492926,1118.5,6.99994064673068,0.1,0.7,181.945054945055,179.912143880384,3.70687837125668
"JOSHMCCOWN","Josh McCown","QB","TB",60,179.634916869265,220.4,215.94,207.3,NA,200.214,161.32,151.26,188.28,164.6,206.06,186.5,165.34,133.75,3246.5,19.4999463854174,12.8000389957752,110.75,1.00003764046637,0,0,0,0.15,2.39999250929256,180.213666666667,179.634916869265,5.41840666170717
"TOBYGERHART","Toby Gerhart","RB","JAC",61,173.819789336135,190.075,169.375,145.6,NA,180.76,205.625,228.025,160.975,179,152.325,187.375,161.5,170.95,0,0,0,1005.25,6.50006434559444,36.0000581907081,272.75,1.00008671373416,0.1,1.99995567327904,174.94875,173.819789336135,4.22553803818955
"CORDARRELLEPATTERSON","Cordarrelle Patterson","WR","MIN",62,173.725217293228,155.375,159.375,160.15,NA,173.85,205.725,184.325,159.7,162,159.225,171.125,188.425,168.775,0,0,0,117,1.14997291078158,70.5000536429121,927.4,6.50006330475646,0.1,0,173.81,173.725217293228,4.15313449846677
"MICHAELCRABTREE","Michael Crabtree","WR","SF",63,173.192826037928,195.75,196.625,167.575,NA,186.1875,189.45,179,146.5,153.5,167.875,167,205,150.6,0,0,0,8.36530004065925,0,75.9499747423069,1065.25,7.00000767231037,0.1,1,174.505208333333,173.192826037928,3.84007139859966
"CJSPILLER","C.J. Spiller","RB","BUF",64,172.774041178845,193.7,158.925,175.6,NA,169.5775,190.45,158.35,166.325,188.75,173.225,189.5,175.425,162.65,0,0,0,1004.975,5.30546762549952,38.9999925746223,304.75,1.50000791253824,0.05,2.25002068312728,172.014791666667,172.774041178845,4.04577589880727
"BISHOPSANKEY","Bishop Sankey","RB","TEN",65,172.739937423923,200.45,178.2,155.2,NA,186.035,195.25,219,150.5,145,164.9,171.75,173.25,174.875,0,0,0,994.275,6.0500484426634,34.1999871343786,270.5,1.49994071557583,0.1,1.9999991751707,173.5925,172.739937423923,4.03957581220024
"JULIUSTHOMAS","Julius Thomas","TE","DEN",66,171.987368779534,179.875,182.375,187.375,173.375,181.125,190.375,177.875,165,177.25,165.75,160.25,168.5,156.9,0,0,0,0,0,74.0000610467537,889.500026889371,10.4999456157917,0.1,0.7999360921292,173.667857142857,171.987368779534,4.04028547530109
"RODDYWHITE","Roddy White","WR","ATL",67,171.462418050987,181.625,171.5,167.5,NA,177.0875,187.5,189.375,160.375,175.125,166.875,162.625,176.875,172.15,0,0,0,0,0,83.5,1060.5,6.99997178194922,0.1,1.09997088023596,172.792708333333,171.462418050987,3.90428272489417
"WESWELKER","Wes Welker","WR","DEN",68,171.440122957363,180.125,168,160.75,NA,176.3125,185.375,193.375,156.25,142,167.25,148,198.375,181.075,0,0,0,0,0,80.5000344222776,963.624486598193,8.96451912228761,0.1,1.00001753371236,170.248958333333,171.440122957363,3.87972913819896
"MICHAELFLOYD","Michael Floyd","WR","ARI",69,171.211154636607,184.25,176.75,164.5,NA,177.825,158.8,183.125,168.75,177,162.625,167.25,164.875,164.2,0,0,0,0,0,72.9999437625066,1064.5,6.3997757727679,0.1,0.15,170.425833333333,171.211154636607,3.79919493017274
"RYANMATHEWS","Ryan Mathews","RB","SD",70,170.573138392611,182.575,177.125,170.5,NA,171.285,165.5,164.175,168.55,180.125,175.575,189.625,181.475,159.725,0,0,0,1101.1261729815,6.06425867712041,25.6999341566653,191,0.999994838623137,0.1,2,171.119583333333,170.573138392611,4.1226903945882
"ROBGRONKOWSKI","Rob Gronkowski","TE","NE",71,170.346875,185.25,181.875,157.5,NA,164.7625,191.6,115.625,204.375,170,149,178.75,169.125,176.425,0,0,0,0,0,67.4999544923673,929.175,9,0.1,0,170.415625,170.346875,3.65166577077402
"RASHADJENNINGS","Rashad Jennings","RB","NYG",72,167.937426452289,167.5,147.2,165.25,NA,164.29,191.375,196.15,174.375,172.5,156.675,153.5,179.25,172.8,0,0,0,890.75,6.99997302499276,38.9999327003973,293.300042270274,1.00001383642479,0.1,2,167.98875,167.937426452289,4.37422688196033
"TORREYSMITH","Torrey Smith","WR","BAL",73,166.496495403426,162.125,169.125,169.2,NA,168.65,198,175.225,148.75,145.375,159.575,169.5,180.5,170.75,0,0,0,11.9999882350625,0,63.5000037474375,1049.5,6.00005359834747,0.1,0.697108336721604,167.80875,166.496495403426,3.69125184621396
"DESEANJACKSON","DeSean Jackson","WR","WAS",74,165.076120002105,162.75,162.125,173.475,NA,164.7375,177.475,155.7,159.55,179.75,162.825,173.25,175.325,157.975,0,0,0,19.0000271231293,0,63.5000362513922,994,7.00001538671439,0.1,1.09132501016481,166.668125,165.076120002105,4.04637925725044
"PERCYHARVIN","Percy Harvin","WR","SEA",75,164.637040863586,144.5,135.5,152.6,NA,163.475,180.125,195.875,163.75,152.75,155.55,194.375,172.7,154.8,0,0,0,114.5,1.00003200023396,70.5000419713187,883.65,6.49995912993534,0.1,0.823051972476603,166.06,164.637040863586,3.94469554684376
"JOIQUEBELL","Joique Bell","RB","DET",76,163.480559399058,178.7,160.075,175.325,NA,169.4125,142.725,178.575,175.5,178.25,159.775,179.5,159.075,155.675,0,0,0,730.625,6.14998656687567,46.0000098935905,409.75,1.49994120557429,0.1,2.30008574521395,164.482291666667,163.480559399058,4.13640583875679
"SHANEVEREEN","Shane Vereen","RB","NE",77,162.797417773726,195.15,162.25,165.475,NA,171.02,121.375,159.525,158.125,160.25,155.975,169.875,192.9,174.875,0,0,0,503.35,2.99994367081287,65.5500030178495,612.5,3.50002283275753,0.1,1.09996041589863,164.182916666667,162.797417773726,3.95560908906677
"CHRISJOHNSON","Chris Johnson","RB","NYJ",78,162.132502257365,168.775,150.875,169.45,NA,164.735,183.9,189.75,168.2,147,144.25,191.625,168.15,150.025,0,0,0,932.137019293819,5.00000838799719,36.0000188323224,277.35,1.675,0.1,2,163.51125,162.132502257365,4.33231708584088
"MIKEWALLACE","Mike Wallace","WR","MIA",79,159.826480432394,157.5,159.375,156.35,NA,160.1625,156.675,160.6,148,162.75,158.15,162.25,178.525,157.02,0,0,0,24.5000136749271,0,72.4999465777095,985.834575752656,6,0.1,0.684280968060233,159.620125,159.826480432394,3.86935372893097
"FRANKGORE","Frank Gore","RB","SF",80,159.281488381926,170.425,149.15,176.55,NA,165.2375,198.7,179.275,146.075,150.625,149.55,162,160.825,166.525,0,0,0,1018,7.50002550350654,16.0999386161499,140.25,0,0.1,1.74997154637112,162.194791666667,159.281488381926,3.70755999243737
"BENTATE","Ben Tate","RB","CLE",81,159.10138493981,167.025,139.55,188.1,NA,155.5175,179.875,147.625,136.325,149.75,154.15,159.875,177.725,149.2,0,0,0,970.270271765933,6.4999688670206,28.4999688112571,195,0.999951248757103,0.1,2.50005431048316,154.943125,159.10138493981,4.16936501352548
"RAYRICE","Ray Rice","RB","BAL",82,158.024280371104,176.975,161.375,165.35,NA,170.57,167.175,191.975,145.4,134.375,146.825,128.75,184.8,137.05,0,0,0,779.05,5.50001614759252,48.200059851276,344.156314784966,1.49994068957138,0.55,2,157.31,158.024280371104,4.11690970895539
"TYHILTON","T.Y. Hilton","WR","IND",83,156.841710889186,148.625,144.625,168.475,NA,158.075,151.575,176.175,157.025,149.5,159.225,156,159.575,161.25,0,0,0,15.8228070344059,0,69.9999854660026,968.9,5.99996218165442,0.1,0.684280968060233,157.18125,156.841710889186,3.75128242242143
"KENDALLWRIGHT","Kendall Wright","WR","TEN",84,155.989332532834,162.625,153,156.175,NA,155.3875,146.2,152.125,154.75,155,159.75,161,181.875,159.01,0,0,0,6.02060919931468,0,85.4500353056017,1025.49992036731,4.99996359449813,0.1,1,157.033291666667,155.989332532834,3.40978329553209
"TRENTRICHARDSON","Trent Richardson","RB","IND",85,155.899997350546,177.925,142.725,181.45,NA,166.25,177.625,186.825,141.425,149.5,135.2,132.25,156.2,141.975,0,0,0,826.375,6.4999896184358,38.9999849150369,284.5,0.99997193813324,0.1,2.49992399628952,154.4125,155.899997350546,3.95130012958641
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",86,155.528752388165,175.84,82.52,153.6,NA,133.028,155.02,139,189.52,188,139.54,192.8,151.32,162.44,2909.75,15.5,14.0119670496162,185.25,1.49992492099991,0,0,0,0.7,3.24996532966207,152.035666666667,155.528752388165,5.95784126546793
"JULIANEDELMAN","Julian Edelman","WR","NE",87,154.533314651724,183.75,152.375,162.275,NA,164.5625,146.225,154.25,132.375,132,148.55,148.75,180.45,170.575,0,0,0,13.5482662156807,0,87.1999710912247,944.25,6.00001348905617,0.6,0.684280968060233,156.823125,154.533314651724,3.65872154726965
"MATTSCHAUB","Matt Schaub","QB","OAK",88,154.286481396668,172.12,125.62,115.1,NA,145.982,189.66,183.2,162.8,154.4,120.74,168,161.98,132.32,3066.25,17.093295717856,13.5605852333199,31.4517857142857,1.2,0,0,0,0.7,2.60004144874179,150.551833333333,154.286481396668,5.57252700083713
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",89,153.979113192533,160,176.25,153.275,NA,152.175,148.8,103.375,139.875,159.25,141.125,174.5,167.625,150.1,0,0,0,10.9999700477197,0,67.500036700938,908.4,6.99996358506269,0.1,0.956888440871612,151.448333333333,153.979113192533,3.8762429724517
