"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"STEPHENMORRIS","QB","JAC","averageRobust","Stephen Morris",802,2015,149,744,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEPHENMORRIS","QB","JAC","yahoo","Stephen Morris",802,2015,121,630,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAJHBOYD","QB","NYJ","average","Tajh Boyd",814,2015,152,748,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAJHBOYD","QB","NYJ","averageRobust","Tajh Boyd",814,2015,150,745,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAJHBOYD","QB","NYJ","yahoo","Tajh Boyd",814,2015,122,631,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","SEA","average","Terrelle Pryor",827,2015,153,749,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","SEA","averageRobust","Terrelle Pryor",827,2015,151,746,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","SEA","espn","Terrelle Pryor",827,2015,105,447,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","SEA","yahoo","Terrelle Pryor",827,2015,123,632,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADDEUSLEWIS","QB","BUF","average","Thaddeus Lewis",829,2015,154,750,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADDEUSLEWIS","QB","BUF","averageRobust","Thaddeus Lewis",829,2015,152,747,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADDEUSLEWIS","QB","BUF","espn","Thaddeus Lewis",829,2015,106,448,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADLEWIS","QB","BUF","average","Thad Lewis",830,2015,155,751,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADLEWIS","QB","BUF","averageRobust","Thad Lewis",830,2015,153,748,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THADLEWIS","QB","BUF","yahoo","Thad Lewis",830,2015,124,633,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYATES","QB","ATL","espn","T.J. Yates",836,2015,107,449,0,-0.171,-0.171,-141.747601193478,NA,2.40876726296884,0.241830519165799,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TODDBOUMAN","QB","FA","average","Todd Bouman",838,2015,156,752,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TODDBOUMAN","QB","FA","averageRobust","Todd Bouman",838,2015,154,749,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TODDBOUMAN","QB","FA","espn","Todd Bouman",838,2015,108,450,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMMYREES","QB","WAS","average","Tommy Rees",843,2015,157,753,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMMYREES","QB","WAS","averageRobust","Tommy Rees",843,2015,155,750,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMMYREES","QB","WAS","yahoo","Tommy Rees",843,2015,125,634,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMSAVAGE","QB","HOU","yahoo","Tom Savage",844,2015,126,635,0,0,0,-141.747601193478,NA,3.60175037831878,7.7785088545299,NA,0,28.5,21.5,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISPARTRIDGE","QB","MIN","average","Travis Partridge",857,2015,158,754,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISPARTRIDGE","QB","MIN","averageRobust","Travis Partridge",857,2015,156,751,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAVISPARTRIDGE","QB","MIN","yahoo","Travis Partridge",857,2015,127,636,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRENTEDWARDS","QB","OAK","average","Trent Edwards",859,2015,159,755,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRENTEDWARDS","QB","OAK","averageRobust","Trent Edwards",859,2015,157,752,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRENTEDWARDS","QB","OAK","espn","Trent Edwards",859,2015,109,451,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRENTEDWARDS","QB","OAK","yahoo","Trent Edwards",859,2015,128,637,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TROYSMITH","QB","FA","average","Troy Smith",865,2015,160,756,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TROYSMITH","QB","FA","averageRobust","Troy Smith",865,2015,158,753,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TROYSMITH","QB","FA","espn","Troy Smith",865,2015,110,452,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","KC","average","Tyler Bray",868,2015,161,757,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","KC","averageRobust","Tyler Bray",868,2015,159,754,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","KC","espn","Tyler Bray",868,2015,111,453,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","KC","yahoo","Tyler Bray",868,2015,129,638,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","CLE","average","Tyler Thigpen",873,2015,162,758,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","CLE","averageRobust","Tyler Thigpen",873,2015,160,755,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","CLE","espn","Tyler Thigpen",873,2015,112,454,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","CLE","yahoo","Tyler Thigpen",873,2015,130,639,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERWILSON","QB","CIN","average","Tyler Wilson",874,2015,163,759,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERWILSON","QB","CIN","averageRobust","Tyler Wilson",874,2015,161,756,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYLERWILSON","QB","CIN","yahoo","Tyler Wilson",874,2015,131,640,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCEYOUNG","QB","CLE","average","Vince Young",881,2015,164,760,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCEYOUNG","QB","CLE","averageRobust","Vince Young",881,2015,162,757,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCEYOUNG","QB","CLE","espn","Vince Young",881,2015,113,455,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VINCEYOUNG","QB","CLE","yahoo","Vince Young",881,2015,132,641,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACDYSERT","QB","DEN","average","Zac Dysert",891,2015,165,761,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACDYSERT","QB","DEN","averageRobust","Zac Dysert",891,2015,163,758,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACDYSERT","QB","DEN","yahoo","Zac Dysert",891,2015,133,642,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COREYFULLER","WR","DET","cbs1","Corey Fuller",211,2015,170,445,5.375,5.375,28.35,-141.754127658388,NA,3.86237949873915,16.2457782977609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,24,43,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRYANWALTERS","WR","SEA","average","Bryan Walters",135,2015,191,762,5.3,5.3,5.3,-141.829127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-2,0,5,10,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRYANWALTERS","WR","SEA","averageRobust","Bryan Walters",135,2015,190,759,5.3,5.3,5.3,-141.829127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-2,0,5,10,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRYANWALTERS","WR","SEA","yahoo","Bryan Walters",135,2015,160,643,5.3,5.3,5.3,-141.829127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-2,0,5,10,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYATES","QB","ATL","average","T.J. Yates",836,2015,166,763,-0.171,-0.171,-0.171,-141.918601193478,NA,2.40876726296884,0.241830519165799,NA,0.05,0,0,36.8,0.05,0.55,0,0.05,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYATES","QB","ATL","averageRobust","T.J. Yates",836,2015,164,760,-0.171,-0.171,-0.171,-141.918601193478,NA,2.40876726296884,0.241830519165799,NA,0.05,0,0,36.8,0.05,0.55,0,0.05,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRUCEGRADKOWSKI","QB","PIT","yahoo","Bruce Gradkowski",133,2015,134,644,-0.178,-0.178,7.22,-141.925601193478,NA,3.19853227764979,5.23117596721808,NA,2,40,29,7.7,0.1,0.1,7,-1.9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISWILLIAMS","WR","CHI","average","Chris Williams",189,2015,192,764,5.2,5.2,5.2,-141.929127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-8,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISWILLIAMS","WR","CHI","averageRobust","Chris Williams",189,2015,191,761,5.2,5.2,5.2,-141.929127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-8,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISWILLIAMS","WR","CHI","yahoo","Chris Williams",189,2015,161,645,5.2,5.2,5.2,-141.929127658388,NA,NA,NA,NA,1,NA,NA,0,0,0,NA,-8,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYRODTAYLOR","QB","BAL","yahoo","Tyrod Taylor",875,2015,135,646,-0.292,-0.292,7.18,-142.039601193478,NA,3.20681496062689,5.28350186902588,NA,4.1,3,2,6.1,0.1,0.1,10,-2.4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJYATES","QB","ATL","yahoo","T.J. Yates",836,2015,136,647,-0.342,-0.171,-0.171,-142.089601193478,NA,2.40876726296884,0.241830519165799,NA,0.1,0,0,73.6,0.1,1.1,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEFFMAEHL","WR","PHI","cbs2","Jeff Maehl",419,2015,159,426,5,5,11.125,-142.129127658388,NA,1.33980601329976,3.34087688090018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTMCGLOIN","QB","OAK","yahoo","Matt McGloin",622,2015,137,648,-0.5,-1.5,4.38,-142.247601193478,NA,2.86848969855162,3.1461298977209,NA,2,15.5,14,129,1,2,2,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JERRELJERNIGAN","WR","NYG","yahoo","Jerrel Jernigan",438,2015,162,649,4.8,4.8,93.25,-142.329127658388,NA,9.09664788468128,43.0230824674383,NA,1,0,0,0,0,0,3,-2,0,6,9,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AARONDOBSON","WR","NE","yahoo","Aaron Dobson",1,2015,163,650,4.75,4.75,107.125,-142.379127658388,138.8,7.33740080547777,48.1827035010144,25.8,0,0,0,0,0,0,0,0,0,3,4,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEVINSTREET","WR","DAL","yahoo","Devin Street",285,2015,164,651,4.75,4.75,58.75,-142.379127658388,NA,6.3888400838159,29.1705652156416,NA,0,NA,NA,0,0,0,NA,0,0,3.1,5,33.2,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOSEPHMORGAN","WR","NO","yahoo","Joseph Morgan",482,2015,165,652,4.65,2.325,2.325,-142.479127658388,275.5,2.06686146930281,3.28804653251745,7.5,0,0,0,0,0,0,0,0,0,2.1,3,27.6,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AUSTINDAVIS","QB","STL","espn","Austin Davis",60,2015,114,456,-0.9,-0.9,48.454,-142.647601193478,NA,6.34042430147765,25.0800985909811,NA,48,27,21,312,3,3,7,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRADSMITH","WR","PHI","average","Brad Smith",91,2015,193,765,4.0625,1.375,6.75,-143.066627658388,NA,1.42968930021774,3.80069894887769,NA,0,NA,NA,0,0,0,NA,0,0,2.5,1,32.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRADSMITH","WR","PHI","averageRobust","Brad Smith",91,2015,192,762,4.0625,1.375,6.75,-143.066627658388,NA,1.42968930021774,3.80069894887769,NA,0,NA,NA,0,0,0,NA,0,0,2.5,1,32.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JACOBYJONES","WR","BAL","espn","Jacoby Jones",379,2015,103,457,4,4,73.625,-143.129127658388,279.7,8.42268788886262,36.6351855859455,71.7,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTMCGLOIN","QB","OAK","espn","Matt McGloin",622,2015,115,458,-1.5,-1.5,4.38,-143.247601193478,NA,2.86848969855162,3.1461298977209,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMSAVAGE","QB","HOU","averageRobust","Tom Savage",844,2015,165,763,-1.5,0,0,-143.247601193478,NA,3.60175037831878,7.7785088545299,NA,0,28.5,21.5,0,0,0,4,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMSAVAGE","QB","HOU","espn","Tom Savage",844,2015,116,459,-1.5,0,0,-143.247601193478,NA,3.60175037831878,7.7785088545299,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALBERTWILSON","WR","KC","average","Albert Wilson",18,2015,194,766,3.775,3.775,3.775,-143.354127658388,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,2.5,2,30.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALBERTWILSON","WR","KC","averageRobust","Albert Wilson",18,2015,193,764,3.775,3.775,3.775,-143.354127658388,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,2.5,2,30.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALBERTWILSON","WR","KC","yahoo","Albert Wilson",18,2015,166,653,3.775,3.775,3.775,-143.354127658388,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,2.5,2,30.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QUINTONPATTON","WR","SF","averageRobust","Quinton Patton",706,2015,194,765,3.75,-1.5,64.75,-143.379127658388,262.5,10.0613292520974,37.2141886023776,104.5,0,0,0,0,0,0,0,0,0,5,NA,42,0,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTMCGLOIN","QB","OAK","averageRobust","Matt McGloin",622,2015,166,766,-2,-1.5,4.38,-143.747601193478,NA,2.86848969855162,3.1461298977209,NA,2,15.5,14,129,1,2,2,3,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTMOORE","QB","MIA","espn","Matt Moore",623,2015,117,460,-2.06,-2.06,8.06,-143.807601193478,NA,3.19832696485704,5.22987890235838,NA,14,7,7,101,0,1,2,-1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEYIAJIROTUTU","WR","SD","yahoo","Seyi Ajirotutu",787,2015,167,654,3.1375,3.1375,33.625,-143.991627658388,372.5,6.37386863540039,15.7713165932123,71.5,0,NA,NA,0,0,0,NA,0,0,1.7,2,20.3,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANBROYLES","WR","DET","yahoo","Ryan Broyles",754,2015,168,655,3.125,3.12506585420344,67.2499341457966,-144.004127658388,220.8,7.98300379641361,32.7287423057573,70.5,0,0,0,0,0,0,0,0,0,2,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CODYLATIMER","WR","DEN","yahoo","Cody Latimer",200,2015,169,656,2.9875,2.9875,102.625,-144.141627658388,162.1,6.87858289501203,40.8727386925462,31.1,0,0,0,0,0,0,0,0,0,1.8,1,19.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINOGLETREE","WR","DET","yahoo","Kevin Ogletree",538,2015,170,657,2.85,2.85,59.25,-144.279127658388,369.5,7.19887722054593,30.627928431417,58.5,0,NA,NA,0,0,0,NA,0,0,1.4,1,18,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
