"name","player","pos","projections","risk","inflatedCost","team","overallRank","pick","positionRank","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_nfl","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","projectedPtsLatent","vor","sdPick","sdPts","avgCost","projectedCost","bidUpTo","simulation","bidUpToSim"
"LUKESTOCKER","Luke Stocker","TE",5.4375,NA,1,"TB",554,NA,109,NA,NA,NA,NA,5.4375,NA,NA,NA,NA,5.4375,5.4375,0,-117.069911085454,NA,NA,1,1,1,NA,1
"LAMICHAELJAMES","LaMichael James","RB",6.02849656737221,2.42793355775753,1,"SF",547,NA,164,10.875,NA,NA,NA,5.4375,2.325,NA,NA,NA,4.659375,6.02849656737221,0,-117.141642075816,NA,4.32736568249091,1,1,1,0,1
"JONATHANGRIMES","Jonathan Grimes","RB",5.90875,2.19824706934861,1,"HOU",548,NA,165,8.675,NA,NA,NA,6.5175,1.925,NA,NA,NA,5.70583333333333,5.90875,0,-117.261388643188,NA,3.44742325271112,1,1,1,0,1
"MARQUEISGRAY","MarQueis Gray","TE",5.1625,NA,1,"CLE",557,NA,110,NA,NA,NA,NA,5.1625,NA,NA,NA,NA,5.1625,5.1625,0,-117.344911085454,NA,NA,1,1,1,NA,1
"NICKTOON","Nick Toon","WR",26.7292000609889,8.25198572964418,1,"NO",379,NA,167,NA,NA,NA,NA,21.85,71.475,11,26.625,NA,32.7375,26.7292000609889,0,-117.427866340849,NA,26.6396516806558,1,1,1,0,1
"DARRENFELLS","Darren Fells","TE",5.0625,NA,1,"ARI",558,NA,111,NA,NA,NA,NA,5.0625,NA,NA,NA,NA,5.0625,5.0625,0,-117.444911085454,NA,NA,1,1,1,NA,1
"DANTEROSARIO","Dante Rosario","TE",4.96875,2.53271162134921,1,"CHI",560,NA,112,NA,NA,NA,NA,8.3125,1.625,NA,NA,NA,4.96875,4.96875,0,-117.538661085454,NA,4.72877659918504,1,1,1,0,1
"EVANROYSTER","Evan Royster","RB",5.45875,1.62298861406337,1,"WAS",553,NA,166,7.85,NA,NA,NA,5.8925,8.2,NA,NA,NA,7.31416666666667,5.45875,0,-117.711388643188,NA,1.24357431757548,1,1,1,0,1
"JAYPROSCH","Jay Prosch","RB",5.425,2.08145866107349,1,"HOU",555,NA,167,8.425,2.425,NA,NA,5.425,NA,NA,NA,NA,5.425,5.425,0,-117.745138643188,NA,3,1,1,1,0,1
"DARIUSJOHNSON","Darius Johnson","WR",26.15625,3.69869634353455,1,"ATL",383,NA,168,NA,27,NA,NA,30.3125,30.875,NA,NA,11.325,24.878125,26.15625,0,-118.000816401838,NA,9.19573256439275,1,1,1,0,1
"RICHARDRODGERS","Richard Rodgers","TE",4.275,0.988502176517711,1,"GB",564,144,113,NA,NA,NA,NA,NA,NA,NA,NA,8.55,4.275,4.275,0,-118.232411085454,0,NA,1,1,1,NA,1
"MIKEMCNEILL","Mike McNeill","TE",4.0625,NA,1,"CAR",568,NA,114,NA,NA,NA,NA,4.0625,NA,NA,NA,NA,4.0625,4.0625,0,-118.444911085454,NA,NA,1,1,1,NA,1
"ANDREWSZCZERBA","Andrew Szczerba","TE",4.0375,NA,1,"ATL",569,NA,115,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,4.0375,4.0375,0,-118.469911085454,NA,NA,1,1,1,NA,1
"BRUCEELLINGTON","Bruce Ellington","WR",25.5625,6.06265415006854,1,"SF",385,NA,169,NA,NA,NA,NA,25.5625,NA,NA,51.375,NA,25.6458333333333,25.5625,0,-118.594566401838,NA,18.2521937893778,1,1,1,0,1
"DAVONEBESS","Davone Bess","WR",25.5,NA,1,"CLE",386,NA,170,NA,NA,NA,NA,NA,NA,NA,25.5,NA,25.5,25.5,0,-118.657066401838,NA,NA,1,1,1,NA,1
"BRANDONBARDEN","Brandon Barden","TE",3.85,NA,1,"JAC",572,NA,116,NA,NA,NA,NA,3.85,NA,NA,NA,NA,3.85,3.85,0,-118.657411085454,NA,NA,1,1,1,NA,1
"GARRETTCELEK","Garrett Celek","TE",3.84375,2.57885466094031,1,"SF",573,NA,117,NA,NA,NA,NA,7.3125,0.375,NA,NA,NA,3.84375,3.84375,0,-118.663661085454,NA,4.90555329448167,1,1,1,0,1
"DANIELFELLS","Daniel Fells","TE",3.2875,NA,1,"NYG",578,NA,118,NA,NA,NA,NA,3.2875,NA,NA,NA,NA,3.2875,3.2875,0,-119.219911085454,NA,NA,1,1,1,NA,1
"JOSEPHMORGAN","Joseph Morgan","WR",24.8125,6.12956155747564,1,"NO",388,NA,171,NA,NA,NA,NA,37.9,11.725,NA,NA,NA,24.8125,24.8125,0,-119.344566401838,NA,18.5085199975579,1,1,1,0,1
"EMILIGWENAGU","Emil Igwenagu","TE",3.1,NA,1,"PHI",580,NA,119,NA,NA,NA,NA,3.1,NA,NA,NA,NA,3.1,3.1,0,-119.407411085454,NA,NA,1,1,1,NA,1
"MIGUELMAYSONET","Miguel Maysonet","RB",3.7625,1.49680038252896,1,"PIT",575,NA,168,NA,4.3,NA,NA,3.225,NA,NA,NA,NA,3.7625,3.7625,0,-119.407638643188,NA,0.760139789775539,1,1,1,0,1
"DANHERRON","Dan Herron","RB",3.7,1.4370316456271,1,"IND",576,NA,169,NA,3.7,NA,NA,2.78,3.7,NA,NA,NA,3.39333333333333,3.7,0,-119.470138643188,NA,0.531162247654456,1,1,1,0,1
"DEREKMOYE","Derek Moye","WR",24.675,NA,1,"PIT",390,NA,172,NA,NA,NA,NA,24.675,NA,NA,NA,NA,24.675,24.675,0,-119.482066401838,NA,NA,1,1,1,NA,1
"RICHARDGORDON","Richard Gordon","TE",2.9125,NA,1,"KC",582,NA,120,NA,NA,NA,NA,2.9125,NA,NA,NA,NA,2.9125,2.9125,0,-119.594911085454,NA,NA,1,1,1,NA,1
"ROBERTHUGHES","Robert Hughes","RB",3.57125,1.48434176183937,1,"ARI",577,NA,170,4.075,NA,NA,NA,3.0675,NA,NA,NA,NA,3.57125,3.57125,0,-119.598888643188,NA,0.712410082045447,1,1,1,0,1
"PHILLIPTANNER","Phillip Tanner","RB",3.25,NA,1,"DAL",579,NA,171,NA,NA,NA,NA,NA,3.25,NA,NA,NA,3.25,3.25,0,-119.920138643188,NA,NA,1,1,1,NA,1
"MATTHEWMULLIGAN","Matthew Mulligan","TE",2.53125,NA,1,"CHI",585,NA,121,NA,NA,NA,NA,5.0625,NA,NA,NA,NA,2.53125,2.53125,0,-119.976161085454,NA,NA,1,1,1,NA,1
"LONNIEPRYOR","Lonnie Pryor","RB",3.09,1.45896309006426,1,"TB",581,NA,172,NA,3.525,NA,NA,2.655,NA,NA,NA,NA,3.09,3.09,0,-120.080138643188,NA,0.615182899632296,1,1,1,0,1
"SPENCERWARE","Spencer Ware","RB",2.24,2.71368954903431,1,"SEA",586,NA,173,NA,1,NA,NA,0.75,2.975,NA,NA,12.235,4.24,2.24,0,-120.930138643188,NA,5.42211367149995,1,1,1,0,1
"TEDBOLSER","Ted Bolser","TE",1.5,NA,1,"WAS",588,NA,122,NA,NA,NA,NA,1.5,NA,NA,NA,NA,1.5,1.5,0,-121.007411085454,NA,NA,1,1,1,NA,1
"RICHIEBROCKEL","Richie Brockel","TE",1.3125,NA,1,"CAR",590,NA,123,NA,NA,NA,NA,1.3125,NA,NA,NA,NA,1.3125,1.3125,0,-121.194911085454,NA,NA,1,1,1,NA,1
"BRADSMELLEY","Brad Smelley","TE",1.125,NA,1,"HOU",591,NA,124,NA,NA,NA,NA,1.125,NA,NA,NA,NA,1.125,1.125,0,-121.382411085454,NA,NA,1,1,1,NA,1
"MICHAELHILL","Michael Hill","RB",1.5,NA,1,"GBP",588,NA,174,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.5,1.5,0,-121.670138643188,NA,NA,1,1,1,NA,1
"JOSHBOYCE","Josh Boyce","WR",22.3133062723594,3.4190917519937,1,"NE",401,NA,173,NA,29.375,NA,NA,21.8625,17.475,NA,31.125,11.6875,18.5908333333333,22.3133062723594,0,-121.843760129479,NA,8.12455094912943,1,1,1,0,1
"CHARLESJOHNSON","Charles Johnson","WR",21.7944127946974,5.62952514344104,1,"CLE",404,NA,174,NA,41.125,NA,NA,22.825,NA,8,NA,NA,17.9875,21.7944127946974,0,-122.362653607141,NA,16.5928511212912,1,1,1,0,1
"ALEXGREEN","Alex Green","RB",0.8,NA,1,"NYJ",595,NA,175,NA,NA,NA,NA,NA,0.8,NA,NA,NA,0.8,0.8,0,-122.370138643188,NA,NA,1,1,1,NA,1
"BRANDONWILLIAMS","Brandon Williams","TE",0,NA,1,"CAR",609,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-122.507411085454,NA,NA,1,1,1,NA,1
"CHASECOFFMAN","Chase Coffman","TE",0,NA,1,"ATL",609,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-122.507411085454,NA,NA,1,1,1,NA,1
"FREDDAVIS","Fred Davis","TE",0,NA,1,"WAS",609,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-122.507411085454,NA,NA,1,1,1,NA,1
"JONASGRAY","Jonas Gray","RB",0.225,NA,1,"NEP",602,NA,176,NA,NA,NA,NA,NA,0.225,NA,NA,NA,0.225,0.225,0,-122.945138643188,NA,NA,1,1,1,NA,1
"JOSHVAUGHAN","Josh Vaughan","RB",0.1,NA,1,"ATL",604,NA,177,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.1,0.1,0,-123.070138643188,NA,NA,1,1,1,NA,1
"RONNIEWINGO","Ronnie Wingo","RB",0.1,NA,1,"BUF",604,NA,177,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.1,0.1,0,-123.070138643188,NA,NA,1,1,1,NA,1
"ANTONIOANDREWS","Antonio Andrews","RB",0,NA,1,"TEN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"BENMALENA","Ben Malena","RB",0,NA,1,"DAL",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"BRENNANCLAY","Brennan Clay","RB",0,NA,1,"DEN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"CIERREWOOD","Cierre Wood","RB",0,NA,1,"BAL",609,NA,179,NA,NA,NA,NA,NA,0.4,NA,NA,NA,0.133333333333333,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"DAVIDFLUELLEN","David Fluellen","RB",0,NA,1,"PHI",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"HENRYJOSEY","Henry Josey","RB",0,NA,1,"PHI",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"JEREMIAHJOHNSON","Jeremiah Johnson","RB",0,NA,1,"DEN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"JOEBANYARD","Joe Banyard","RB",0,NA,1,"MIN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"JORDANLYNCH","Jordan Lynch","RB",0,NA,1,"CHI",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"KAPRIBIBBS","Kapri Bibbs","RB",0,NA,1,"DEN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"KERWYNNWILLIAMS","Kerwynn Williams","RB",0,NA,1,"SDC",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"KEVINFAULK","Kevin Faulk","RB",0,NA,1,"FA",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"LADAINIANTOMLINSON","LaDainian Tomlinson","RB",0,NA,1,"FA",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"MATTHEWTUCKER","Matthew Tucker","RB",0,NA,1,"PHI",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"MIKESELLERS","Mike Sellers","RB",0,NA,1,"FA",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"RAJIONNEAL","Rajion Neal","RB",0,NA,1,"GBP",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"REXBURKHEAD","Rex Burkhead","RB",0,NA,1,"CIN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"SAMMYMORRIS","Sammy Morris","RB",0,NA,1,"FA",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"THOMASJONES","Thomas Jones","RB",0,NA,1,"FA",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"ZACHLINE","Zach Line","RB",0,NA,1,"MIN",609,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-123.170138643188,NA,NA,1,1,1,NA,1
"JARONBROWN","Jaron Brown","WR",20.91875,3.76011647447254,1,"ARI",409,NA,175,NA,NA,NA,NA,27.5875,14.25,NA,NA,NA,20.91875,20.91875,0,-123.238316401838,NA,9.43103669407558,1,1,1,0,1
"ALANBONNER","Alan Bonner","WR",19.7875,NA,1,"HOU",412,NA,176,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,19.7875,19.7875,0,-124.369566401838,NA,NA,1,1,1,NA,1
"GREGSALAS","Greg Salas","WR",19.7875,NA,1,"NYJ",412,NA,176,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,19.7875,19.7875,0,-124.369566401838,NA,NA,1,1,1,NA,1
"JACOBYFORD","Jacoby Ford","WR",19.675,3.57930301715494,1,"NYJ",414,NA,178,NA,27.5,NA,NA,25.6375,8.275,29.625,18.05,NA,21.8275,19.675,0,-124.482066401838,NA,8.73832971740023,1,1,1,0,1
"MYLESWHITE","Myles White","WR",19.28125,5.8784661134939,1,"GB",417,NA,179,NA,NA,NA,NA,20.8375,1.125,36.125,NA,NA,18.8625,19.28125,0,-124.875816401838,NA,17.5465586013326,1,1,1,0,1
"MICHAELPRESTON","Michael Preston","WR",19.15625,5.57815223436197,1,"TEN",418,NA,180,NA,NA,NA,NA,7.5625,30.75,NA,NA,NA,19.15625,19.15625,0,-125.000816401838,NA,16.3960384887631,1,1,1,0,1
"TJJONES","T.J. Jones","WR",18.6875,NA,1,"DET",420,NA,181,NA,37.375,NA,NA,NA,NA,NA,NA,NA,18.6875,18.6875,0,-125.469566401838,NA,NA,1,1,1,NA,1
"DANESANZENBACHER","Dane Sanzenbacher","WR",17.859375,2.04010985556775,1,"CIN",425,NA,182,NA,20.875,NA,NA,19.1875,16.875,NA,NA,14.3375,17.81875,17.859375,0,-126.297691401838,NA,2.8415902971165,1,1,1,0,1
"JUSTINBROWN","Justin Brown","WR",17.0875,2.27431059963904,1,"PIT",428,NA,183,NA,22.375,NA,NA,17.0875,NA,NA,NA,NA,13.1541666666667,17.0875,0,-127.069566401838,NA,3.73882710552387,1,1,1,0,1
"RYANWHALEN","Ryan Whalen","WR",16.8125,NA,1,"CIN",432,NA,184,NA,NA,NA,NA,16.8125,NA,NA,NA,NA,16.8125,16.8125,0,-127.344566401838,NA,NA,1,1,1,NA,1
"BRICEBUTLER","Brice Butler","WR",16.075,4.78679910537456,1,"OAK",438,NA,185,NA,NA,NA,NA,25.525,6.625,NA,NA,NA,16.075,16.075,0,-128.082066401838,NA,13.3643181644258,1,1,1,0,1
"LAVELLEHAWKINS","Lavelle Hawkins","WR",16,1.71367266860715,1,"TB",439,NA,186,NA,NA,NA,NA,17.125,NA,14.875,NA,NA,16,16,0,-128.157066401838,NA,1.59099025766973,1,1,1,0,1
"MICHAELVICK","Michael Vick","QB",119.080755303632,11.9067799880554,1,"NYJ",131,168.1,32,216.9,63.5,164.76,NA,133.792,4.1,104.6,142.28,NA,118.133142857143,119.080755303632,43.9698656347911,-128.526611356196,11.3,69.4351311218231,0.5,1,1,6.48920493132532,1
"TANDONDOSS","Tandon Doss","WR",15.58125,4.74128897958887,1,"JAC",443,NA,187,NA,NA,NA,NA,13.6,8,NA,33.125,NA,18.2416666666667,15.58125,0,-128.575816401838,NA,13.1899661990975,1,1,1,0,1
"ARMONBINNS","Armon Binns","WR",14.4375,NA,1,"MIA",452,NA,188,NA,NA,NA,NA,14.4375,NA,NA,NA,NA,14.4375,14.4375,0,-129.719566401838,NA,NA,1,1,1,NA,1
"ANTHONYARMSTRONG","Anthony Armstrong","WR",12.8625,NA,1,NA,463,NA,189,NA,NA,NA,NA,12.8625,NA,NA,NA,NA,12.8625,12.8625,0,-131.294566401838,NA,NA,1,1,1,NA,1
"RODNEYSMITH","Rodney Smith","WR",12.475,NA,1,"MIN",465,NA,190,NA,NA,NA,NA,12.475,NA,NA,NA,NA,12.475,12.475,0,-131.682066401838,NA,NA,1,1,1,NA,1
"MIKETHOMAS","Mike Thomas","WR",12.38125,5.11210753449184,1,"HOU",467,NA,191,NA,NA,NA,NA,22.7125,2.05,NA,NA,NA,12.38125,12.38125,0,-131.775816401838,NA,14.610593866267,1,1,1,0,1
"AARONMELLETTE","Aaron Mellette","WR",12.2875,NA,1,"BAL",469,NA,192,NA,NA,NA,NA,12.2875,NA,NA,NA,NA,12.2875,12.2875,0,-131.869566401838,NA,NA,1,1,1,NA,1
"TAVARRESKING","Tavarres King","WR",11.9375,NA,1,"CAR",473,NA,193,NA,NA,NA,NA,23.875,NA,NA,NA,NA,11.9375,11.9375,0,-132.219566401838,NA,NA,1,1,1,NA,1
"BRITTANGOLDEN","Brittan Golden","WR",11.8875,2.29376208809913,1,"ARI",474,NA,194,NA,NA,NA,NA,15.5625,12.875,NA,NA,8.0375,12.1583333333333,11.8875,0,-132.269566401838,NA,3.8133469004712,1,1,1,0,1
"DAMARISJOHNSON","Damaris Johnson","WR",11.6125,3.76439515023218,1,"PHI",479,NA,195,NA,NA,NA,NA,13.3125,3.125,22,NA,NA,12.3125,11.6125,0,-132.544566401838,NA,9.44742855225696,1,1,1,0,1
"RICARDOLOCKETTE","Ricardo Lockette","WR",10.7875,NA,1,"SEA",485,NA,196,NA,NA,NA,NA,10.7875,NA,NA,NA,NA,10.7875,10.7875,0,-133.369566401838,NA,NA,1,1,1,NA,1
"DEONTETHOMPSON","Deonte Thompson","WR",10.76875,1.30530676822589,1,"BAL",486,NA,197,NA,NA,NA,NA,10.7875,10.75,NA,NA,NA,10.76875,10.76875,0,-133.388316401838,NA,0.0265165042944953,1,1,1,0,1
"CLYDEGATES","Clyde Gates","WR",10.5,NA,1,"NYJ",490,NA,198,NA,NA,NA,NA,10.5,NA,NA,NA,NA,10.5,10.5,0,-133.657066401838,NA,NA,1,1,1,NA,1
"KEVINDORSEY","Kevin Dorsey","WR",10.5,NA,1,"GB",490,NA,198,NA,NA,NA,NA,10.5,NA,NA,NA,NA,10.5,10.5,0,-133.657066401838,NA,NA,1,1,1,NA,1
"NAAMANROOSEVELT","Naaman Roosevelt","WR",10.4125,NA,1,"DET",492,NA,200,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,10.4125,10.4125,0,-133.744566401838,NA,NA,1,1,1,NA,1
"JOSHCOOPER","Josh Cooper","WR",10.3125,NA,1,"MIN",495,NA,201,NA,NA,NA,NA,10.3125,NA,NA,NA,NA,10.3125,10.3125,0,-133.844566401838,NA,NA,1,1,1,NA,1
"CHRISHOGAN","Chris Hogan","WR",9.85,NA,1,"BUF",498,NA,202,NA,NA,NA,NA,9.85,NA,NA,NA,NA,9.85,9.85,0,-134.307066401838,NA,NA,1,1,1,NA,1
"DEVINHESTER","Devin Hester","WR",9.64375,4.82140638506789,1,"ATL",501,NA,203,NA,NA,NA,NA,19.1875,0.1,NA,NA,NA,9.64375,9.64375,0,-134.513316401838,NA,13.4969006858982,1,1,1,0,1
"MICHAELCAMPANARO","Michael Campanaro","WR",9.1875,NA,1,"BAL",509,NA,204,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,9.1875,9.1875,0,-134.969566401838,NA,NA,1,1,1,NA,1
"JEFFMAEHL","Jeff Maehl","WR",8.35,NA,1,"PHI",518,NA,205,NA,NA,NA,NA,8.35,NA,NA,NA,NA,8.35,8.35,0,-135.807066401838,NA,NA,1,1,1,NA,1
"RYANGRANT","Ryan Grant","WR",8.1625,NA,1,"WAS",520,NA,206,NA,NA,NA,NA,8.1625,NA,NA,NA,NA,8.1625,8.1625,0,-135.994566401838,NA,NA,1,1,1,NA,1
"KEALOHAPILARES","Kealoha Pilares","WR",8.1125,NA,1,"CAR",521,NA,207,NA,NA,NA,NA,16.225,NA,NA,NA,NA,8.1125,8.1125,0,-136.044566401838,NA,NA,1,1,1,NA,1
"WALTPOWELL","Walt Powell","WR",8.0375,NA,1,"ARI",522,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,8.0375,8.0375,8.0375,0,-136.119566401838,NA,NA,1,1,1,NA,1
"SEYIAJIROTUTU","Seyi Ajirotutu","WR",7.775,4.07619629567159,1,"SD",526,NA,209,NA,NA,NA,NA,15.3,0.25,NA,NA,NA,7.775,7.775,0,-136.382066401838,NA,10.6419570568575,1,1,1,0,1
"ANDYTANNER","Andy Tanner","WR",7.125,NA,1,"NO",530,NA,210,NA,NA,NA,NA,7.125,NA,NA,NA,NA,7.125,7.125,0,-137.032066401838,NA,NA,1,1,1,NA,1
"BRENTONBERSIN","Brenton Bersin","WR",7.125,NA,1,"CAR",530,NA,210,NA,NA,NA,NA,7.125,NA,NA,NA,NA,7.125,7.125,0,-137.032066401838,NA,NA,1,1,1,NA,1
"TOMMYSTREETER","Tommy Streeter","WR",7.125,NA,1,"TB",530,NA,210,NA,NA,NA,NA,7.125,NA,NA,NA,NA,7.125,7.125,0,-137.032066401838,NA,NA,1,1,1,NA,1
"CHADHENNE","Chad Henne","QB",110.415138498999,5.73711596423037,1,"JAC",146,185,33,39.88,102.12,113.3,NA,87.588,127.54,120.64,128.58,130.09,105.50475,110.415138498999,34.4718742518227,-137.192228160828,4,30.5831621823419,1,1,1,0,1
"KAMARAIKEN","Kamar Aiken","WR",6.85,NA,1,NA,537,NA,213,NA,NA,NA,NA,6.85,NA,NA,NA,NA,6.85,6.85,0,-137.307066401838,NA,NA,1,1,1,NA,1
"RUSSELLSHEPARD","Russell Shepard","WR",6.75,NA,1,"TB",539,NA,214,NA,NA,NA,NA,6.75,NA,NA,NA,NA,6.75,6.75,0,-137.407066401838,NA,NA,1,1,1,NA,1
"TEVINREESE","Tevin Reese","WR",6.1875,NA,1,"SD",545,NA,215,NA,NA,NA,NA,6.1875,NA,NA,NA,NA,6.1875,6.1875,0,-137.969566401838,NA,NA,1,1,1,NA,1
"LESTARJEAN","Lestar Jean","WR",5.76875,NA,1,"MIN",551,NA,216,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,5.76875,5.76875,0,-138.388316401838,NA,NA,1,1,1,NA,1
"DOMENIKHIXON","Domenik Hixon","WR",5.725,NA,1,"CHI",552,NA,217,NA,NA,NA,NA,5.725,NA,NA,NA,NA,5.725,5.725,0,-138.432066401838,NA,NA,1,1,1,NA,1
"PATEDWARDS","Pat Edwards","WR",4.975,NA,1,"DET",559,NA,218,NA,NA,NA,NA,4.975,NA,NA,NA,NA,4.975,4.975,0,-139.182066401838,NA,NA,1,1,1,NA,1
"ERICWEEMS","Eric Weems","WR",4.765625,2.23950538168548,1,"CHI",561,NA,219,NA,NA,NA,NA,7.3125,1,NA,NA,7.175,5.1625,4.765625,0,-139.391441401838,NA,3.60548627094876,1,1,1,0,1
"BRANDONTATE","Brandon Tate","WR",4.20625,1.65137956515916,1,"CIN",565,NA,220,NA,NA,NA,NA,5.1625,3.25,NA,NA,NA,4.20625,4.20625,0,-139.950816401838,NA,1.35234171901927,1,1,1,0,1
"TERRENCETOLIVER","Terrence Toliver","WR",4.08125,NA,1,"CHI",567,NA,221,NA,NA,NA,NA,8.1625,NA,NA,NA,NA,4.08125,4.08125,0,-140.075816401838,NA,NA,1,1,1,NA,1
"COREYFULLER","Corey Fuller","WR",4.0375,NA,1,"DET",569,NA,222,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,4.0375,4.0375,0,-140.119566401838,NA,NA,1,1,1,NA,1
"KASSIMOSGOOD","Kassim Osgood","WR",4.0375,NA,1,"SF",569,NA,222,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,4.0375,4.0375,0,-140.119566401838,NA,NA,1,1,1,NA,1
"MARVINMCNUTT","Marvin McNutt","WR",3.84375,NA,1,"CAR",573,NA,224,NA,NA,NA,NA,7.6875,NA,NA,NA,NA,3.84375,3.84375,0,-140.313316401838,NA,NA,1,1,1,NA,1
"BRADSMITH","Brad Smith","WR",2.63125,2.19586743233417,1,"PHI",584,NA,225,NA,NA,NA,NA,5.0625,0.2,NA,NA,NA,2.63125,2.63125,0,-141.525816401838,NA,3.43830672351959,1,1,1,0,1
"ERICPAGE","Eric Page","WR",1.1125,2.35506091892347,1,"TB",592,NA,226,NA,NA,NA,NA,3.975,-1.75,NA,NA,NA,1.1125,1.1125,0,-143.044566401838,NA,4.04818632229298,1,1,1,0,1
"MARCMARIANI","Marc Mariani","WR",0.675,2.33198939912792,1,"TEN",597,NA,227,NA,NA,NA,NA,3.475,-2.125,NA,NA,NA,0.675,0.675,0,-143.482066401838,NA,3.95979797464467,1,1,1,0,1
"PATRICKEDWARDS","Patrick Edwards","WR",0.5,NA,1,"DET",599,NA,228,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.5,0.5,0,-143.657066401838,NA,NA,1,1,1,NA,1
"TEDDYWILLIAMS","Teddy Williams","WR",0.375,NA,1,"ARI",600,NA,229,NA,NA,NA,NA,NA,0.375,NA,NA,NA,0.375,0.375,0,-143.782066401838,NA,NA,1,1,1,NA,1
"CHRISHARPER","Chris Harper","WR",0,NA,1,"GBP",609,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-144.157066401838,NA,NA,1,1,1,NA,1
"COBIHAMILTON","Cobi Hamilton","WR",0,NA,1,"CIN",609,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-144.157066401838,NA,NA,1,1,1,NA,1
"JORDANNORWOOD","Jordan Norwood","WR",0,NA,1,"DEN",609,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-144.157066401838,NA,NA,1,1,1,NA,1
"JUSTINBLACKMON","Justin Blackmon","WR",0,NA,1,"JAC",609,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-144.157066401838,NA,NA,1,1,1,NA,1
"TOBAISPALMER","Tobais Palmer","WR",0,NA,1,"SDC",609,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-144.157066401838,NA,NA,1,1,1,NA,1
