"projectionId","playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","twoPts","rush100","rush150","rush200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
62274,497172,20,75,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62275,2495461,1,5,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62276,2535708,95,350,3,23,205,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62277,2539217,160,720,5,46,350,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62278,927,205,1050,7,57,425,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62279,234,250,1050,7,50,425,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62280,79555,270,1300,9,42,320,4,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62281,2543583,150,600,4,32,200,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62282,497176,30,105,3,6,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62283,2552469,240,1075,7,27,205,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62284,2506404,220,925,7,31,205,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62285,2533030,100,425,4,9,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62286,2543690,5,25,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62287,2534770,30,125,0,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62288,2552475,235,925,7,23,185,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62289,2495161,75,340,2,37,335,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62290,2532864,50,195,2,9,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62291,2543603,275,1300,10,30,225,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62292,2552476,40,200,2,4,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62293,2533437,60,245,1,12,75,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62294,2530516,5,15,0,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62295,2495172,30,115,1,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62296,2543743,215,900,6,24,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62297,2495466,245,1070,10,28,170,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62298,2507999,200,880,5,20,140,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62299,2506871,150,570,3,33,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62300,2540224,3,10,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62301,71345,180,720,4,27,200,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62302,2553435,160,675,5,40,375,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62303,2552461,120,480,3,45,350,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62304,2543570,5,20,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62305,163982,2,10,0,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62306,2552635,50,200,2,40,320,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62307,2540230,1,5,0,7,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62308,2506147,20,70,1,7,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62309,2540168,260,1180,9,41,350,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62310,2536532,5,15,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62311,2552379,15,70,1,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62312,496812,2,5,0,7,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62313,2495663,290,1350,12,35,300,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62314,2532899,150,600,4,21,150,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62315,2543502,125,525,2,12,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62316,497188,120,500,3,15,100,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62317,497190,15,50,1,27,190,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62318,79607,250,1125,8,44,320,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62319,284,155,620,3,16,140,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62320,2543715,40,170,1,6,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62321,2539322,50,250,2,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62322,2495314,5,15,0,13,70,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62323,2533034,220,1000,8,31,225,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62324,2533457,275,1150,8,16,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62325,2552647,2,10,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62326,2495207,290,1300,11,25,205,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62327,2541161,150,700,5,14,125,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62328,2550233,3,10,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62329,2536044,1,5,0,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62330,2550658,60,250,3,14,110,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62331,79629,5,15,0,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62332,2550633,2,5,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62333,2507164,300,1350,12,34,305,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62334,2533545,5,20,0,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62335,2533037,40,150,1,10,65,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62336,2495328,15,60,0,7,55,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62337,2534571,75,315,2,23,240,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62338,2540171,200,850,6,20,150,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62339,2550529,10,40,0,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62340,4433,10,35,0,32,215,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62341,2531218,1,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62342,2533032,100,360,4,6,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62343,2540020,60,225,1,33,260,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62344,2495470,100,430,3,5,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62345,2539260,105,400,2,20,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62346,2553462,90,450,1,9,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62347,2542022,50,180,1,9,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62348,2495471,20,75,1,16,70,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62349,2543682,180,700,5,22,165,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62350,2543559,1,5,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62351,2495340,5,15,1,8,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62352,2543770,200,800,5,28,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62353,89798,35,185,2,7,50,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62354,497204,115,550,4,68,540,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62355,2506467,40,200,3,32,275,3,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62356,2540273,100,390,4,16,95,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62357,497206,107,450,2,13,80,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62358,949,220,975,5,18,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62359,2543704,90,360,4,8,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62360,2539315,40,150,1,6,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62361,2543638,20,115,1,20,115,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62362,2550263,10,40,1,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62363,2550407,5,20,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62364,2495472,20,100,1,6,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62365,2507428,50,175,1,13,100,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62366,2550738,4,15,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62367,2533460,60,240,1,12,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62368,2495473,100,450,3,48,400,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62369,2550448,1,5,0,3,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62370,2543664,95,405,2,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62371,2543773,5,20,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62372,2543565,100,340,5,7,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62373,2550512,20,75,1,14,100,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62374,2495979,150,615,3,12,65,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62375,2552380,10,45,1,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62376,4327,80,320,2,47,455,3,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62377,2552471,245,1040,6,25,170,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62378,2507737,10,35,1,10,75,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62379,2507278,2,7,0,2,11,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62380,2506874,126,621,2,36,260,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62381,2506404,242,953,6,21,184,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62382,2506467,62,241,3,45,454,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62383,2495979,52,237,2,11,104,0,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62384,2495663,262,1300,10,33,335,3,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62385,2507164,297,1343,10,37,254,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62386,79555,257,1244,6,41,355,4,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62387,927,199,1130,4,44,269,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62388,2506147,28,101,2,10,61,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62389,234,240,1000,7,92,722,3,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62390,496812,4,7,0,23,90,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62391,925,227,1213,10,48,386,8,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62392,949,201,965,4,26,186,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62393,79563,11,47,0,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62394,284,192,925,6,28,217,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62395,2506871,23,102,1,16,137,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62396,2495314,7,14,0,28,285,2,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62397,497172,14,61,1,2,15,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62398,2508051,2,7,0,3,36,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62399,2507897,4,10,0,4,26,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62400,2495461,7,17,0,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62401,497176,10,35,0,5,44,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62402,497206,85,398,2,17,128,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62403,2495207,227,1024,8,47,353,1,6,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62404,497204,146,707,2,47,312,2,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62405,497190,3,9,0,7,56,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62406,2530699,23,60,0,4,31,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62407,79607,325,1476,7,32,213,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62408,2495172,9,39,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62409,2532864,99,434,3,36,281,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62410,2495470,131,612,4,12,83,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62411,2540037,6,24,0,4,48,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62412,2495258,12,47,1,11,77,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62413,71345,169,733,5,45,371,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62414,2533457,230,1012,6,17,135,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62415,2495328,70,309,1,18,151,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62416,2507999,136,634,5,13,93,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62417,2495161,9,34,0,8,74,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62418,2533460,50,243,1,10,101,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62419,2495473,71,300,1,60,576,2,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62420,497188,130,671,6,17,145,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62421,2532899,179,744,3,19,106,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62422,2495340,3,9,0,17,124,2,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62423,4433,28,128,1,36,290,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62424,4327,66,268,1,57,426,3,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62425,2507428,76,223,2,23,186,2,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62426,497149,165,732,11,21,143,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62427,2541910,5,18,0,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62428,2495466,193,901,8,29,164,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62429,2539217,202,821,4,49,442,2,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62430,2533036,2,9,0,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62431,2495471,65,253,1,31,184,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62432,2533037,6,26,0,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62433,2532797,4,16,0,2,14,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62434,2539303,18,88,1,12,95,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62435,2533030,165,713,7,21,143,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62436,2541161,280,1310,8,27,246,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62437,497145,172,728,5,38,383,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62438,2540225,17,66,0,15,132,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62439,2540178,122,445,5,17,136,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62440,2507737,10,35,3,11,100,2,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62441,89798,3,27,0,5,78,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62442,2539341,140,627,4,23,152,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62443,2540230,0,0,0,24,214,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62444,2539315,7,23,0,3,22,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62445,2533034,178,911,5,34,253,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62446,2543596,41,157,0,15,106,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62447,2540168,290,1354,10,40,370,3,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62448,2533032,28,78,0,5,35,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62449,2543770,148,516,4,44,433,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62450,2540020,45,169,0,34,320,4,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62451,2495241,7,24,0,4,30,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62452,2539260,92,439,3,19,104,0,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62453,2539322,5,28,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62454,2533437,19,81,0,7,50,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62455,2552464,6,20,0,2,17,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62456,2540156,137,569,3,47,392,2,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62457,2540171,227,1122,5,24,189,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62458,2543565,86,328,3,14,106,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62459,2543695,12,53,0,6,78,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62460,2540175,221,997,8,61,600,2,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62461,2543743,204,886,10,20,144,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62462,2550332,1,3,0,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62463,2552634,5,18,0,2,19,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62464,2527672,0,2,0,2,9,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62465,2543773,67,265,2,25,171,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62466,2553435,166,597,5,29,256,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62467,2552379,5,18,0,3,19,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62468,2508096,9,41,0,10,46,3,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62469,2543583,140,558,2,45,349,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62470,2552374,134,562,5,34,289,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62471,2552376,130,584,4,24,214,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62472,2543551,5,21,0,2,18,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62473,2543502,175,770,3,20,201,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62474,2552582,125,579,4,33,254,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62475,2543664,21,93,0,4,21,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62476,2552631,88,391,4,27,216,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62477,2552380,9,34,0,3,23,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62478,2552469,159,631,4,36,292,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62479,2540269,217,1092,9,44,415,2,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62480,2543682,149,611,3,17,124,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62481,2530763,0,0,0,16,122,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62482,163982,3,5,0,11,83,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62483,2534789,12,52,0,5,42,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62484,2534796,10,41,0,7,68,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62485,2535696,3,14,0,5,33,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62486,2534871,2,4,0,13,160,5,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62487,2535708,5,24,0,5,66,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62488,2534571,13,63,0,8,71,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62489,2543690,4,12,1,3,15,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62490,2552471,204,928,6,36,275,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62491,2543603,244,1168,9,27,222,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62492,2536532,15,151,0,7,48,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62493,2552461,120,509,3,24,227,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62494,2552635,101,467,4,30,258,1,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62495,2552475,167,773,7,32,250,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62496,2552453,175,774,8,42,338,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62497,2534437,2,4,0,2,14,1,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62498,2541544,5,20,0,9,70,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62499,2552375,9,34,0,3,24,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62500,2542022,12,59,0,3,30,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62501,2543715,59,307,1,30,174,0,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62502,2543704,81,341,3,18,191,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62503,2543600,167,564,2,15,118,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62504,2543632,1,4,0,1,7,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62505,2550189,207,950,6,18,149,1,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62506,2550407,7,25,0,4,41,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62507,2550512,3,12,0,5,46,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62508,2550529,2,11,0,3,46,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62509,2550658,75,300,2,30,225,1,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62510,2551247,2,6,0,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62511,2552477,1,3,0,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
62512,2507164,NA,1300,NA,25,150,NA,NA,NA,NA,NA,NA,NA,12,NA,8,20,NA,NA
62513,2543600,NA,460,NA,16,120,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62514,2533457,NA,1120,NA,21,150,NA,NA,NA,NA,NA,NA,NA,9,NA,8,20,NA,NA
62515,2552374,NA,590,NA,32,260,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
62516,2539217,NA,720,NA,55,490,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
62517,2543565,NA,600,NA,14,100,NA,NA,NA,NA,NA,NA,NA,7,NA,8,20,NA,NA
62518,79555,NA,1280,NA,36,280,NA,NA,NA,NA,NA,NA,NA,12,NA,8,20,NA,NA
62519,2543682,NA,710,NA,25,190,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62520,2550658,NA,350,NA,24,180,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
62521,2540269,NA,1150,NA,44,370,NA,NA,NA,NA,NA,NA,NA,10,NA,8,20,NA,NA
62522,497204,NA,450,NA,44,340,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62523,2552375,NA,410,NA,8,50,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62524,2543743,NA,1160,NA,20,120,NA,NA,NA,NA,NA,NA,NA,8,NA,8,20,NA,NA
62525,2543770,NA,290,NA,24,200,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
62526,2507999,NA,960,NA,20,140,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
62527,2539322,NA,320,NA,10,80,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
62528,2532864,NA,380,NA,24,160,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
62529,4327,NA,350,NA,35,240,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
62530,284,NA,600,NA,24,180,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62531,2506467,NA,180,NA,36,320,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
62532,2552376,NA,430,NA,15,100,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
62533,2553435,NA,480,NA,23,170,NA,NA,NA,NA,NA,NA,NA,7,NA,8,20,NA,NA
62534,2495979,NA,460,NA,13,90,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
