"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","JARRETTBOYKIN",86.1,"Jarrett Boykin","16","GNB",150,24,8,0,0,0,0,0,0,0,NA,0,49,681,13.9,3,86,NA,55,NA,0,0,0,0,0,68.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,212,56,-18.6
"K","ADAMVINATIERI",157,NA,NA,"IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15,4,5,34,0,48,60,20,-5,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,73,5,-19
"RB","ARIANFOSTER",84.5,"Arian Foster","8","HOU",147,27,8,0,0,0,0,0,121,542,4.48,1,22,183,8.32,1,87,NA,44,NA,0,0,0,54.2,6,18.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,214,44,-19.6
"TE","JAREDCOOK",97.1,"Jared Cook","16","STL",72,26,13,0,0,0,0,0,0,0,NA,0,51,671,13.16,5,95,2,11,72,0,0,0,0,0,67.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,188,11,-20.5
"RB","DARRENMCFADDEN",83.34,"Darren McFadden","10","OAK",158,26,7,1,1,16,1,0,114,379,3.32,5,17,108,6.35,0,81,NA,47,NA,0.64,4,0,37.9,30,10.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,217,45,-20.76
"RB","DANIELTHOMAS",82.9,"Daniel Thomas","15","MIA",154,26,1,0,0,0,0,0,109,406,3.72,4,15,63,4.2,2,83,NA,45,NA,0,0,0,40.6,24,6.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,219,46,-21.2
"RB","JAMESSTARKS",82.2,"James Starks","13","GNB",157,27,1,0,0,0,0,0,89,493,5.54,3,10,89,8.9,1,82,NA,46,NA,0,0,0,49.3,18,8.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,220,47,-21.9
"K","NICKNOVAK",154,NA,NA,"SDG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,9,2,3,42,0,69,36,10,-3,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,75,6,-22
"K","PHILDAWSON",154,NA,NA,"SFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10,4,4,44,0,54,40,20,-4,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,75,6,-22
"K","MASONCROSBY",153,NA,NA,"GNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,5,4,42,0,66,24,25,-4,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,77,8,-23
"RB","MARCELREECE",79.78,"Marcel Reece*","16","OAK",160,28,15,1,1,22,0,0,46,218,4.74,2,32,331,10.34,2,80,NA,48,NA,0.88,0,0,21.8,12,33.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,224,48,-24.32
"TE","DELANIEWALKER",93.1,"Delanie Walker","15","TEN",77,29,11,0,0,0,0,0,0,0,NA,0,60,571,9.52,6,93,NA,12,77,0,0,0,0,0,57.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,198,12,-24.5
"K","DANBAILEY",151,NA,NA,"DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,10,6,2,47,0,36,40,30,-2,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,80,9,-25
"WR","STEVEJOHNSON",78.7,"Steve Johnson","12","BUF",162,27,12,0,0,0,0,0,1,10,10,0,52,597,11.48,3,79,NA,58,NA,0,0,0,1,0,59.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,225,57,-26
"WR","JEROMESIMPSON",78.6,"Jerome Simpson","16","MIN",161,27,9,0,0,0,0,0,0,0,NA,0,48,726,15.13,1,79,NA,59,NA,0,0,0,0,0,72.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,226,58,-26.1
"WR","ROBERTWOODS",78.3,"Robert Woods","14","BUF",159,21,13,0,0,0,0,0,2,16,8,0,40,587,14.68,3,80,NA,57,NA,0,0,0,1.6,0,58.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,227,59,-26.4
"RB","ANDREBROWN",77.5,"Andre Brown","8","NYG",170,27,8,0,0,0,0,0,139,492,3.54,3,20,103,5.15,0,74,NA,50,NA,0,0,0,49.2,18,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,228,49,-26.6
"RB","ROYHELU",76.5,"Roy Helu","16","WAS",164,25,0,0,0,0,0,0,62,274,4.42,4,31,251,8.1,0,77,NA,49,NA,0,0,0,27.4,24,25.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,230,50,-27.6
"WR","AARONDOBSON",75.9,"Aaron Dobson","12","NWE",166,22,9,0,0,0,0,0,0,0,NA,0,37,519,14.03,4,76,NA,60,NA,0,0,0,0,0,51.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,232,60,-28.8
"WR","DANNYAMENDOLA",75.4,"Danny Amendola","12","NWE",169,28,6,0,0,0,0,0,1,1,1,0,54,633,11.72,2,75,NA,61,NA,0,0,0,0.1,0,63.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,233,61,-29.3
"WR","RANDALLCOBB",75.1,"Randall Cobb","6","GNB",168,23,4,0,0,0,0,0,4,78,19.5,0,31,433,13.97,4,75,NA,62,NA,0,0,0,7.8,0,43.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,234,62,-29.6
"Def","SANFRANCISCO49ERS",174.23216," 10. San Francisco 49ers","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,12,18,5,272,"222.1","94.9",1,0,99,"6.2",222.1,94.9,17,5,24,36,37,2,30,45.23216,2013,52,4,-29.79856
"K","DANCARPENTER",146,NA,NA,"BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,4,3,32,0,57,40,20,-3,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,86,10,-30
"QB","CARSONPALMER",223.26,"Carson Palmer","16","ARI",83,34,16,362,572,4274,24,22,27,3,0.11,0,0,0,NA,0,217,NA,17,NA,170.96,96,-44,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,24,17,-30.26
"Def","CINCINNATIBENGALS",172.89776," 6. Cincinnati Bengals","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,11,20,5,305,"209.0","96.5",1,0,106,"6.6",209,96.5,19.0625,5,22,40,43,2,30,35.89776,2013,54,5,-31.13296
"TE","BRENTCELEK",86.2,"Brent Celek","16","PHI",153,28,15,0,0,0,0,0,0,0,NA,0,32,502,15.69,6,84,NA,14,NA,0,0,0,0,0,50.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,211,13,-31.4
"WR","DONNIEAVERY",72.2,"Donnie Avery","16","KAN",175,29,14,0,0,0,0,0,2,6,3,0,40,596,14.9,2,70,NA,65,NA,0,0,0,0.6,0,59.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,235,63,-32.5
"TE","COBYFLEENER",84.8,"Coby Fleener","16","IND",143,25,12,0,0,0,0,0,0,0,NA,0,52,608,11.69,4,89,NA,13,NA,0,0,0,0,0,60.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,213,14,-32.8
"TE","GARRETTGRAHAM",84.5,"Garrett Graham","13","HOU",156,27,11,0,0,0,0,0,0,0,NA,0,49,545,11.12,5,83,NA,16,NA,0,0,0,0,0,54.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,214,15,-33.1
"WR","JEREMYKERLEY",71.4,"Jeremy Kerley","12","NYJ",172,25,8,0,1,0,0,0,4,11,2.75,0,43,523,12.16,3,71,NA,63,NA,0,0,0,1.1,0,52.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,236,64,-33.3
"RB","CHRISOGBONNAYA",70.3,"Chris Ogbonnaya","16","CLE",180,27,7,0,0,0,0,0,49,240,4.9,0,48,343,7.15,2,66,NA,51,NA,0,0,0,24,0,34.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,51,-33.8
"WR","JULIOJONES",70.7,"Julio Jones","5","ATL",177,24,5,0,0,0,0,0,1,7,7,0,41,580,14.15,2,69,NA,66,NA,0,0,0,0.7,0,58,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,238,65,-34
"WR","KENBRELLTHOMPKINS",70.6,"Kenbrell Thompkins","12","NWE",174,25,8,0,0,0,0,0,0,0,NA,0,32,466,14.56,4,71,NA,64,NA,0,0,0,0,0,46.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,239,66,-34.1
"TE","ROBGRONKOWSKI",83.2,"Rob Gronkowski","7","NWE",155,24,6,0,0,0,0,0,0,0,NA,0,39,592,15.18,4,83,NA,15,NA,0,0,0,0,0,59.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,218,16,-34.4
"Def","ARIZONACARDINALS",169.44256," 4. Arizona Cardinals","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,10,20,5,324,"233.0","84.4",1,0,109,"6.8",233,84.4,20.25,5,20,40,47,2,30,30.44256,2013,57,6,-34.58816
"K","NICKFOLK",141,NA,NA,"NYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12,3,3,27,0,54,48,15,-3,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,89,11,-35
"Def","STLOUISRAMS",168.66368," 2. St. Louis Rams","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,15,14,5,364,"242.1","102.9",1,1,120,"7.5",242.1,102.9,22.75,6,30,28,53,2,36,19.66368,2013,61,7,-35.36704
"QB","ROBERTGRIFFIN",217.02,"Robert Griffin","13","WAS",84,23,13,274,456,3203,16,12,86,489,5.69,0,0,0,NA,0,213,NA,18,NA,128.12,64,-24,48.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,28,18,-36.5
"WR","TIQUANUNDERWOOD",68,"Tiquan Underwood","12","TAM",179,26,7,0,0,0,0,0,0,0,NA,0,24,440,18.33,4,68,NA,67,NA,0,0,0,0,0,44,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,245,67,-36.7
"K","JAYFEELY",138,NA,NA,"ARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,11,3,6,37,0,48,44,15,-6,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,92,12,-38
"RB","BERNARDPIERCE",66,"Bernard Pierce","16","BAL",181,23,1,0,0,0,0,0,152,436,2.87,2,20,104,5.2,0,66,NA,52,NA,0,0,0,43.6,12,10.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,246,52,-38.1
"TE","SCOTTCHANDLER",77.5,"Scott Chandler","16","BUF",165,28,7,0,0,0,0,0,0,0,NA,0,53,655,12.36,2,76,NA,18,NA,0,0,0,0,0,65.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,228,17,-40.1
"WR","AUSTINPETTIS",63.9,"Austin Pettis","16","STL",185,25,6,0,0,0,0,0,0,0,NA,0,38,399,10.5,4,64,NA,69,NA,0,0,0,0,0,39.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,250,68,-40.8
"K","SHAUNSUISHAM",135,NA,NA,"PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,8,NA,2,39,0,66,32,NA,-2,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,100,13,-41
"WR","DEXTERMCCLUSTER",63.6,"Dexter McCluster*","15","KAN",187,24,6,0,0,0,0,0,8,5,0.63,0,53,511,9.64,2,64,NA,70,NA,0,0,0,0.5,0,51.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,252,69,-41.1
"TE","BRANDONMYERS",76.2,"Brandon Myers","16","NYG",167,28,14,0,0,0,0,0,0,0,NA,0,47,522,11.11,4,76,NA,17,NA,0,0,0,0,0,52.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,231,18,-41.4
"WR","REGGIEWAYNE",62.8,"Reggie Wayne","7","IND",183,35,7,0,0,0,0,0,1,5,5,0,38,503,13.24,2,65,NA,68,NA,0,0,0,0.5,0,50.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,253,70,-41.9
"RB","JASONSNELLING",62,"Jason Snelling","14","ATL",190,30,1,0,0,0,0,0,44,164,3.73,1,29,216,7.45,3,62,NA,53,NA,0,0,0,16.4,6,21.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,255,53,-42.1
"WR","JARIUSWRIGHT",61.4,"Jarius Wright","16","MIN",191,24,3,0,0,0,0,0,0,0,NA,0,26,434,16.69,3,61,NA,71,NA,0,0,0,0,0,43.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,256,71,-43.3
"WR","KRISDURHAM",61,"Kris Durham","16","DET",198,25,13,0,0,0,0,0,0,0,NA,0,38,490,12.89,2,59,NA,75,NA,0,0,0,0,0,49,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,257,72,-43.7
"RB","BRANDONBOLDEN",60.3,"Brandon Bolden","12","NWE",193,23,2,0,0,0,0,0,55,271,4.93,3,21,152,7.24,0,60,NA,54,NA,0,0,0,27.1,18,15.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,258,54,-43.8
"WR","MOHAMEDSANU",60.1,"Mohamed Sanu","16","CIN",201,24,14,1,1,25,0,0,4,16,4,0,47,455,9.68,2,58,NA,77,NA,1,0,0,1.6,0,45.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,259,73,-44.6
"WR","SANTANAMOSS",59.7,"Santana Moss","16","WAS",211,34,1,0,0,0,0,0,3,25,8.33,0,42,452,10.76,2,56,NA,81,NA,0,0,0,2.5,0,45.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,261,74,-45
"K","ROBBIEGOULD",131,NA,NA,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,3,3,45,1,51,24,15,-3,45,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,107,14,-45
"WR","ACESANDERS",59.64,"Ace Sanders","15","JAX",192,22,5,1,1,21,1,0,2,4,2,0,51,484,9.49,1,60,NA,72,NA,0.84,4,0,0.4,0,48.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,262,75,-45.06
"WR","JUSTINHUNTER",59.4,"Justin Hunter","14","TEN",196,22,0,0,0,0,0,0,0,0,NA,0,18,354,19.67,4,59,NA,73,NA,0,0,0,0,0,35.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,263,76,-45.3
"WR","ANDREROBERTS",59.1,"Andre Roberts","16","ARI",197,25,2,0,0,0,0,0,0,0,NA,0,43,471,10.95,2,59,NA,74,NA,0,0,0,0,0,47.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,264,77,-45.6
"RB","DOUGMARTIN",58.2,"Doug Martin","6","TAM",209,24,6,0,0,0,0,0,127,456,3.59,1,12,66,5.5,0,56,NA,56,NA,0,0,0,45.6,6,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,267,55,-45.9
"QB","JOEFLACCO",207.58,"Joe Flacco","16","BAL",85,28,16,362,614,3912,19,22,27,131,4.85,1,0,0,NA,0,208,NA,19,NA,156.48,76,-44,13.1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,32,19,-45.94
"WR","JERMAINEKEARSE",58.6,"Jermaine Kearse","15","SEA",203,23,5,0,0,0,0,0,0,0,NA,0,22,346,15.73,4,57,NA,80,NA,0,0,0,0,0,34.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,265,78,-46.1
"WR","GREGLITTLE",58.5,"Greg Little","16","CLE",194,24,13,0,0,0,0,0,0,0,NA,0,41,465,11.34,2,59,NA,76,NA,0,0,0,0,0,46.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,266,79,-46.2
"TE","ZACHERTZ",70.9,"Zach Ertz","16","PHI",173,23,2,0,0,0,0,0,0,0,NA,0,36,469,13.03,4,71,NA,19,NA,0,0,0,0,0,46.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,237,19,-46.7
"RB","SHONNGREENE",57.4,"Shonn Greene","11","TEN",204,28,0,0,0,0,0,0,77,295,3.83,4,6,39,6.5,0,57,NA,55,NA,0,0,0,29.5,24,3.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,271,56,-46.7
"WR","CHRISGIVENS",57.7,"Chris Givens","16","STL",210,24,14,0,0,0,0,0,3,8,2.67,0,34,569,16.74,0,56,NA,82,NA,0,0,0,0.8,0,56.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,268,80,-47
"WR","LANCEMOORE",57.7,"Lance Moore","13","NOR",208,30,5,0,0,0,0,0,0,0,NA,0,37,457,12.35,2,56,NA,83,NA,0,0,0,0,0,45.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,268,80,-47
