"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",411,16.5971872306079,NA,NA,34.875,NA,NA,24.625,NA,NA,12.25,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,132.777497844863,0,NA,0,0,12.2083333333333,16.5971872306079
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",412,16.225,30.415,NA,NA,NA,NA,16.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,8.3,129.8,0,NA,NA,0,15.5466666666667,16.225
"ERIKLORIG","Erik Lorig","RB","NO",413,16.1732227653977,26.205,19.075,15.7,NA,NA,17.3875,NA,NA,NA,NA,1.625,3.75,NA,NA,NA,12.9425,NA,NA,NA,0,0,0,2.5,17.8265934397275,0,9.75,67.125,0.99998973690416,0,0,0,13.735,16.1732227653977
"DONTRELLEINMAN","Dontrelle Inman","WR","SD",414,15.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,79,1,NA,NA,NA,15.875,15.875
"DARRELYOUNG","Darrel Young","RB","WAS",415,15.8269184345439,16.09,36.35,27.25,NA,NA,31.8,NA,NA,4.875,7.125,8.05,8.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20128341441401,31.5,0.13,5.82976445215616,58,0.774486405757309,NA,NA,0,17.451875,15.8269184345439
"BRUCEELLINGTON","Bruce Ellington","WR","SF",416,15.6562383126487,NA,NA,NA,NA,NA,25.5625,26.875,NA,NA,9.25,3.5,8.5,NA,51.375,NA,NA,NA,0,NA,0,0,0,0,0,0,7.00002059062604,125.24990650119,0,NA,0,0,17.2946428571429,15.6562383126487
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",417,15.000212598502,NA,27.94,NA,NA,NA,18.392,NA,NA,NA,6.1,5.86,29.4,NA,16.14,NA,NA,48,28.9000827372205,18.5,337.5,2.50005212926739,2.65,2.99994976549025,6.50004081432479,0,0,0,0,NA,0,0.4,14.2545714285714,15.000212598502
"PLAXICOBURRESS","Plaxico Burress","WR","PIT",418,14.96,14.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,76,0.93,NA,NA,0.04,14.96,14.96
"CHRISTIANPONDER","Christian Ponder","QB","MIN",419,14.8859221003108,186.18,NA,NA,NA,NA,2.2,9.4,NA,NA,NA,16.74,NA,NA,32.06,NA,NA,215.978211874076,27.2041436590814,85.5778880517918,504.500002880891,3.19351444564531,6.82006426973734,4,38.9205701170592,0,0,0,0,NA,0,0.5,32.7442857142857,14.8859221003108
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",420,14.86,-0.03,NA,NA,NA,NA,17.125,NA,14.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,119,0,NA,NA,0.005,10.6516666666667,14.86
"JURONCRINER","Juron Criner","WR","OAK",421,14.7500048157235,NA,51,NA,NA,NA,28.9375,20.375,NA,9.125,9.375,3.5,7.25,0.75,34.75,NA,NA,NA,0,NA,0,0,0,0,0,0,9.9999799715691,118.000038525788,0,NA,0,0,16.50625,14.7500048157235
"FRANKSUMMERS","Frank Summers","RB","BUF",422,14.7206693517474,17.5,26.9,12.125,NA,NA,19.5125,NA,NA,5.475,1.125,5.25,1.125,NA,NA,NA,15.08,NA,NA,NA,0,0,0,5.80047651752683,24.7499898266935,0.478444220435806,5.18238225908988,51.5000403717055,0.489583333333333,0,0,0,11.4805,14.7206693517474
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",423,14.6514061690245,NA,NA,20.875,NA,NA,19.1875,16.875,NA,10.5,2.5,22.625,1.25,2.5,NA,NA,14.0375,NA,0,NA,0,0,0,0,0,0,8.367994655121,83.7500491895592,0.697108336721604,0,0,0,11.035,14.6514061690245
"JEDCOLLINS","Jed Collins","RB","DET",424,14.5679826809059,14.155,29.65,11.175,NA,NA,20.4125,NA,NA,NA,1.25,2.125,NA,7.05,NA,NA,17.85,NA,NA,NA,0,0,0,7,28.2499712981637,0.3,6.5000280701208,50.975,0.595185091848252,0,0,0,13.5741517857143,14.5679826809059
"STEPHENHOUSTON","Stephen Houston","RB","PIT",425,14.5,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,30,145,0,0,0,0,NA,NA,0,14.5,14.5
"ISAIAHPEAD","Isaiah Pead","RB","STL",426,14.4811696803408,19.805,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,47.7,NA,NA,0,0,0,0,0,0,16.790011428664,101.457813654741,0,0,34.683106518934,0,NA,0,0,9.11027777777778,14.4811696803408
"JAMESHANNA","James Hanna","TE","DAL",427,14.4557100810483,30.485,NA,NA,NA,NA,20.125,9.375,NA,9.875,1.875,13.375,3.75,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,8.5,76.5,0.81553501350805,NA,NA,0,12.5742857142857,14.4557100810483
"VIRGILGREEN","Virgil Green","TE","DEN",428,14.4498745338373,NA,NA,NA,NA,NA,23.6875,6.9,NA,NA,2.5,14.25,12.875,NA,NA,NA,19.85,NA,0,NA,0,0,0,1,2,0,8.50003322668577,66.0000380041988,0.999978297218739,0,0,0,11.5803571428571,14.4498745338373
"ANTONESMITH","Antone Smith","RB","ATL",429,14.3365469661799,NA,4.525,15.1,NA,NA,7.51,15.175,NA,11.95,27.25,15.275,5.75,NA,NA,NA,NA,0,0,0,0,0,0,12.7331620778024,58.2592004954583,1.00001024007393,2.50852710678268,20.0845238095238,0,NA,NA,0,11.3927777777778,14.3365469661799
"MATTMCGLOIN","Matt McGloin","QB","OAK",430,14.2960430293842,1.31,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,30.08,NA,NA,0,0,0,261.654732469048,2.06800869946513,1.72831252541203,0,7.42756508997879,0,0,0,0,NA,0,0,7.18833333333333,14.2960430293842
"RHETTELLISON","Rhett Ellison","TE","MIN",431,14.1226277796668,NA,NA,NA,NA,NA,21.75,9.875,NA,6.5,2.5,13.75,2.5,NA,NA,NA,19.55,NA,0,NA,0,0,0,0,0,0,7.49994841620468,77.357243859199,0.79216204954449,0,0,0.1,9.103125,14.1226277796668
"MYLESWHITE","Myles White","WR","GB",432,13.953125,NA,NA,NA,NA,NA,20.8375,1.125,36.125,NA,NA,NA,3.125,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,7.65,109.225,0.3,NA,NA,0.5,14.553125,13.953125
"BEARPASCOE","Bear Pascoe","TE","ATL",433,13.5137096406597,17.225,NA,NA,NA,NA,19,9.575,NA,NA,NA,5,3.125,NA,NA,NA,17.0375,NA,0,NA,0,0,0,0.7,0,0,9.00003229361616,76.5,0.658534940109947,0,0,0,10.1305952380952,13.5137096406597
"DARYLRICHARDSON","Daryl Richardson","RB","NYJ",434,13.1999965201332,NA,25,16.125,NA,NA,13.0775,12.925,6.7,17.575,2.625,11.675,1.875,NA,46.275,NA,NA,0,0,0,0,0,0,17.7633065042113,74.5000079914207,0,5.56275842724275,51.9999657679294,0,NA,0,0.25,12.1960416666667,13.1999965201332
"JOSEPHMORGAN","Joseph Morgan","WR","NO",435,13.175,NA,NA,NA,NA,NA,37.9,13.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.5,0.5,0,5,105,0,NA,NA,0,17.0583333333333,13.175
"ALBERTWILSON","Albert Wilson","WR","KC",436,12.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,77.5,0.5,NA,NA,NA,12.6875,12.6875
"MATTFLYNN","Matt Flynn","QB","GB",437,12.5701246284565,NA,21.48,NA,NA,NA,12.764,45.74,1.16,8.3,7,6.46,NA,NA,NA,NA,NA,23.4000160469603,16.626606774616,9.24995016783443,196.75,1.50003115711413,1,3.09991840638281,17,0,0,0,0,NA,NA,0,11.0171111111111,12.5701246284565
"WILLJOHNSON","Will Johnson","RB","PIT",438,12.5313877965015,NA,19.125,5.875,NA,NA,12.5,NA,NA,3.25,13.5,7.975,4.25,NA,NA,NA,11.9125,NA,NA,NA,0,0,0,2.18265002032962,6.35306241015485,0,9,59.1686524438881,0.75,0,0,0,8.70972222222222,12.5313877965015
"RODNEYSMITH","Rodney Smith","WR","MIN",439,12.475,NA,NA,NA,NA,NA,12.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.8,99.8,0,NA,NA,0,12.475,12.475
"JEREMYROSS","Jeremy Ross","WR","DET",440,12.4250034216825,-5.49,NA,NA,NA,NA,6.1,NA,NA,4.775,NA,5.5,3.75,NA,NA,NA,13.345,NA,NA,NA,0,0,0,0,0,0,3,37.0000273734604,0,1.3,0,0,9.67214285714286,12.4250034216825
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",441,12.4105564918899,22.51,NA,NA,NA,NA,NA,NA,NA,NA,3.625,6.25,NA,NA,43.375,NA,NA,NA,NA,NA,0,0,0,12.9566250508241,50.9407202066155,0,6.28250342413899,65.9718757698271,0,NA,0,0.31,14.594,12.4105564918899
"DOMENIKHIXON","Domenik Hixon","WR",NA,442,12.2103000406593,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.625,NA,NA,16.25,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100.922400325274,0,NA,0,0.135,7.2425,12.2103000406593
"BRANDONWEEDEN","Brandon Weeden","QB","DAL",443,12.1209725812528,NA,16.08,5.32,NA,NA,11.352,40,10.24,7.74,14,0.92,NA,NA,NA,NA,NA,35.0000519192056,24.0000366621613,14.7993705402579,283.592663825808,1.59996643099732,1.67419990116073,2.49997667511106,9.00000007713383,0,0,0,0,NA,NA,0.5,9.8152,12.1209725812528
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",444,12.0562538047452,NA,NA,NA,NA,NA,8.4875,3.125,NA,4.5,41.375,22.5,21.625,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,8.99998053520182,96.4500304379613,0,NA,NA,0,14.5160714285714,12.0562538047452
"MARIONGRICE","Marion Grice","RB","SD",445,11.7249935697266,NA,21.7,NA,NA,NA,10.85,1,NA,NA,16.25,NA,2.625,NA,54.425,NA,NA,0,0,0,0,0,0,11.0000581153919,61.0000427492061,0.25,3.5,32.9999143584475,0,NA,0,0,13.35625,11.7249935697266
"CYRUSGRAY","Cyrus Gray","RB","KC",446,11.6807709100661,-0.03,23.65,5.35,NA,NA,14.5,15.975,NA,3.725,NA,6.225,30.125,13.525,NA,NA,NA,NA,0,NA,0,0,0,11.9999669689255,55.0000201201997,0,7.99995010799305,49.566151184369,0,NA,0,0.005,10.9025,11.6807709100661
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",447,11.5994350179173,26.37,17.025,4.3,NA,NA,10.6625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84762531027249,22.2311822827772,0.507473095825117,6.77940468196897,50.6518257175107,0,NA,NA,0,11.442,11.5994350179173
"MICHAELFORD","Michael Ford","RB","CHI",448,11.5407311043283,NA,20.8,14.2,NA,NA,17.5,1.6,NA,NA,11.75,14.8,0.4,15.225,NA,NA,NA,NA,0,NA,0,0,0,19.3366885743123,94.7824019292173,0,2.50006890424561,16.4999272912523,0,NA,0,0,9.4275,11.5407311043283
"JOSHBOYCE","Josh Boyce","WR","NE",449,11.3749982828412,NA,NA,NA,NA,NA,14.0625,17.475,NA,6.375,NA,5.375,9.375,NA,31.125,NA,NA,0,0,0,0,0,0,0,0,0,5.74999501668128,90.9999862627296,0,NA,0,0,10.4734375,11.3749982828412
"BRITTANGOLDEN","Brittan Golden","WR","ARI",450,11.2090958519688,NA,NA,NA,NA,NA,10.6875,12.875,NA,10.125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,5.5,89.6727668157506,0,NA,NA,0,8.421875,11.2090958519688
"ANTHONYARMSTRONG","Anthony Armstrong","WR","CLE",451,11.0625,NA,NA,NA,NA,NA,12.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6875,NA,NA,NA,0,0,0,0,0,0,2.25,64.5,0.5,0,0,0,8.51666666666667,11.0625
"JAMESCASEY","James Casey","TE","PHI",452,11.0381018943395,9.11,NA,NA,NA,NA,15.9,4.75,NA,20.5,2.5,3.75,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,5.65,64,0.506350315723256,NA,NA,0,9.39833333333333,11.0381018943395
"JEFFWILLIAMS","Jeff Williams","RB",NA,453,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,35,1,2,10,0,NA,NA,NA,10.75,10.75
"DANIELFELLS","Daniel Fells","TE","NYG",454,10.67375,7.18,NA,NA,NA,NA,5.9375,0.5,NA,12.125,23.5,16,21,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,8.24997132883314,76.75,0.18,NA,NA,0,12.2917857142857,10.67375
"JASONCAMPBELL","Jason Campbell","QB","CIN",455,10.5801599542309,9.71,NA,7.04,NA,NA,6.4,67.86,13.92,2.9,3.3,7.12,NA,NA,19.62,NA,NA,24.8908229249844,16.4424109658005,11.1722192922076,208.249975060715,1.14997591566956,0.999917432528409,1.00001377808615,6.50009586709268,0,0,0,0,NA,0,0,13.436,10.5801599542309
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",456,10.4125,NA,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,83.3,0,NA,NA,0,10.4125,10.4125
"THADDEUSLEWIS","Thaddeus Lewis","QB","BUF",457,10.3163923397731,1.46,NA,NA,NA,NA,7.9,4.24,7.9,9.44,43.9,12.42,16.6,NA,NA,NA,NA,30.8545454545455,19.0000363385219,13.3864583333333,214.831849195608,1.00006149359069,1.00003249636958,3,7.22969886694753,0,0,0,0,NA,NA,0,12.91375,10.3163923397731
"JORDANPALMER","Jordan Palmer","QB","CHI",458,10.2807997125961,NA,21.46,19.2,NA,NA,18.854,6.5,NA,2.9,NA,1.06,NA,NA,NA,NA,NA,46,28,18.7500265204352,299,1.1769480275234,2.08066561465665,3,6.05004446472425,0,0,0,0,NA,NA,0.25,8.18425,10.2807997125961
"LAMICHAELJAMES","LaMichael James","RB","SF",459,10.169538374268,-8.55,10.875,7.475,NA,NA,6.8875,28.325,NA,13.5,7.5,4.075,2.625,NA,NA,NA,19.0375,0,0,0,0,0,0,13.6295812277644,67.9999851770989,0,3.99992269098218,26.9563188524645,0,0,0,0,7.64772727272727,10.169538374268
"MICHAELEGNEW","Michael Egnew","TE","MIA",460,10.1650058225428,13.68,NA,NA,NA,NA,11.4375,5.125,NA,NA,11.25,12.5,13.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,6.65,71.0000465803427,0.215,NA,NA,0,11.22375,10.1650058225428
"CHRISTHOMPSON","Chris Thompson","RB","WAS",461,10.1624990169379,-2.52,18.325,NA,NA,NA,9.1625,NA,NA,NA,24.75,1.825,2.625,NA,NA,NA,NA,0,0,0,0,0,0,11.4999218732305,53.499948499962,0,4.5,38.5000333355338,0,NA,NA,0,5.66861111111111,10.1624990169379
"ORSONCHARLES","Orson Charles","RB","CIN",462,10.0375,5.185,14.15,NA,NA,NA,10.9125,NA,NA,2.375,NA,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,10.5,0.8,2.59996000221204,33.5,0,NA,NA,0,7.90125,10.0375
"ALANBONNER","Alan Bonner","WR","HOU",463,9.89375,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.25,79.15,0,NA,NA,0,9.89375,9.89375
"GREGSALAS","Greg Salas","WR","NYJ",463,9.89375,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.65,79.15,0,NA,NA,0,9.89375,9.89375
"CRAIGSTEVENS","Craig Stevens","TE","TEN",465,9.83647503049444,7.5,NA,NA,NA,NA,8.875,18.25,NA,7.25,1.875,3.875,1.25,NA,NA,NA,10.375,NA,0,NA,0,0,0,0,0,0,4.50508988137185,52.5,0.545662505082406,0,0,0,7.3125,9.83647503049444
"KENJONBARNER","Kenjon Barner","RB","CAR",466,9.81875590915586,6.95,12.525,11.3,19.675,NA,12.2125,2.275,NA,6.7,6.375,NA,1.625,NA,NA,NA,14.875,0,0,0,0,0,0,14.0000417887504,62.0000456369863,0,3.98868587756186,19.3500107636578,0,0.5,0,0.6,10.9738636363636,9.81875590915586
"STANLEYHAVILI","Stanley Havili","RB","IND",467,9.76249278615449,20.13,17.9,7.275,NA,NA,12.5875,21.125,NA,9.2,1.75,6.125,1.875,NA,NA,NA,16.4825,NA,0,NA,0,0,0,4.74995227634205,14.4999278615449,0,9.00001344947424,66.5,0,0,0,0,11.369,9.76249278615449
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",468,9.7025,NA,21.975,7.45,NA,NA,14.7125,NA,NA,5.175,10.5,7.125,NA,NA,NA,NA,14.5475,NA,NA,NA,0,0,0,5.49999876330578,23.775,0,8.5,58.6,0,0,0,0,11.5764285714286,9.7025
"DAVIDPAULSON","David Paulson","TE","PIT",469,9.596875,27.165,NA,NA,NA,NA,13.7625,7.125,17,18.375,1.875,5.125,1.25,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,7.1,76.775,0,NA,NA,0,10.3221875,9.596875
"BRANDONTATE","Brandon Tate","WR","CIN",470,9.57174918998869,7.035,NA,NA,NA,NA,5.1625,3.25,NA,16.25,4.75,9.375,9.375,NA,NA,NA,10.475,NA,0,NA,0,0,0,0,0,0,5.00455281093343,64.5739935199095,0,0.5,0,0.5,9.79066964285714,9.57174918998869
"BRICEBUTLER","Brice Butler","WR","OAK",471,9.56250437404106,17.115,NA,NA,NA,NA,25.525,6.625,NA,4.5,NA,1.375,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,5.99996910561352,76.5000349923285,0,NA,NA,0,9.145,9.56250437404106
"MIKEGILLISLEE","Mike Gillislee","RB","MIA",472,9.20854589351813,NA,8.65,22.475,NA,NA,11.5325,4.975,10.975,1.5,7.125,5.55,26.625,NA,NA,NA,NA,0,0,0,0,0,0,16.9999282928219,68.0999700704266,0,2.50003661171278,19.1883910918037,0,NA,NA,0,9.94075,9.20854589351813
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",473,9.1875,NA,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,73.5,0,NA,NA,0,9.1875,9.1875
"GERELLROBINSON","Gerell Robinson","TE","DEN",474,9.1,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,72.8,0,NA,NA,0,9.1,9.1
"NICKWILLIAMS","Nick Williams","WR","PIT",474,9.1,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,72.8,0,NA,NA,0,9.1,9.1
"TANDONDOSS","Tandon Doss","WR","JAX",476,9.07986319049263,17.38,NA,NA,NA,NA,13.6,8,NA,10,NA,9,4.375,1.25,33.125,NA,NA,NA,0,NA,0,0,0,0,0,0,6.50005126512561,86.798905523941,0,NA,0,0.59,10.0571111111111,9.07986319049263
"MARKSANCHEZ","Mark Sanchez","QB","PHI",477,8.89965633284999,0.94,20.18,7.54,5.72,NA,11.212,1.2,8.76,11,19.6,6.72,NA,NA,37.56,NA,NA,26.7999872161,16.5000126754064,10.8000524675287,201.236821930175,1.50006993741926,2.00003420580237,4,8.50006323373073,0,0,0,0,NA,0,0,10.8518333333333,8.89965633284999
"CHRISGRAGG","Chris Gragg","TE","BUF",478,8.878125,NA,NA,NA,NA,NA,10.1375,NA,NA,NA,5,18.25,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,61.425,0.2,NA,NA,0,10.221875,8.878125
"CHASEFORD","Chase Ford","TE","MIN",479,8.85676161205888,NA,NA,NA,NA,NA,10.625,19.125,NA,NA,NA,2.5,6.875,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,6.26429211480171,70.854092896471,0,NA,NA,0,7.825,8.85676161205888
"ARTHURLYNCH","Arthur Lynch","TE","MIA",480,8.65011880844767,NA,NA,NA,NA,NA,16.875,NA,NA,6.25,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16819170393765,69.2009504675814,0,NA,NA,0,7.09375,8.65011880844767
"TJJONES","T.J. Jones","WR","DET",481,8.63032446598805,NA,NA,16.375,NA,NA,13.625,NA,NA,NA,NA,3.125,2.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,5.15719031939767,69.0425957279044,0,NA,NA,0,5.9375,8.63032446598805
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",482,8.50041643705064,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,9.4,NA,NA,NA,16.02,30.5,17,13.5,239.755835814453,0.5,1,1.5,6.60183004472517,0,NA,0,0,0,0,0.25,7.755,8.50041643705064
"RYANGRANT","Ryan Grant","WR","WAS",483,8.5,NA,NA,NA,NA,NA,8.1625,NA,NA,22.5,3.125,5.125,11.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.5,68,0,NA,NA,0,10.1575,8.5
"KYLEORTON","Kyle Orton","QB","DAL",484,8.44452562362455,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14,NA,NA,15.66,NA,NA,0,0,0,181.035134932597,1.06709367710254,1.01675149402983,0,0,0,NA,0,0,NA,0,0.005,4.64,8.44452562362455
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",485,8.28592887611643,NA,10.95,17.175,NA,NA,14.0625,21.875,NA,5.975,2.5,4.15,2.125,NA,NA,NA,NA,NA,0,NA,0,0,0,14.1957543810851,53.4842887611643,0,3.42796791026302,23.5,0,NA,NA,0,8.75694444444444,8.28592887611643
"HENRYHYNOSKI","Henry Hynoski","RB","NYG",486,8.16874544738514,NA,19.7,4.575,NA,NA,12.1375,NA,NA,NA,NA,2.625,NA,6.65,NA,NA,11.4625,NA,NA,NA,0,0,0,4,14.4999102636146,0,6.72549112827548,53.7500353681895,0,0,0,0,8.16428571428571,8.16874544738514
"TERRENCETOLIVER","Terrence Toliver","WR","CHI",487,8.1625,NA,NA,NA,NA,NA,8.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.3,65.3,0,NA,NA,0,8.1625,8.1625
"MATTSPAETH","Matt Spaeth","TE","PIT",488,8.10000361132596,NA,NA,NA,NA,NA,15.125,11,NA,8.25,0.625,3.75,9.75,NA,NA,NA,14.4875,NA,0,NA,0,0,0,0,0,0,3.99997640740414,48.0000288906077,0.35,0,0,0,7.8734375,8.10000361132596
"RYANWILLIAMS","Ryan Williams","RB","DAL",489,8.07500719433488,NA,20.475,NA,10.9,NA,7.98,14,6.3,7.65,2,7.125,3.75,NA,NA,NA,NA,0,0,0,0,0,0,15.9999740336985,64.0000138695718,0,2.99995558808525,23.0000464590217,0,NA,NA,0.4,7.208,8.07500719433488
"FELIXJONES","Felix Jones","RB",NA,490,8.07,17.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,34.5,0.16,3.65,30,0.175,NA,NA,0.38,8.07,8.07
"STEPHENWILLIAMS","Stephen Williams","WR","JAC",491,8.045,8.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,55,0.22,NA,NA,0.05,8.045,8.045
"ZACHPOTTER","Zach Potter","TE","HOU",492,7.9775,15.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,53.5,0.27,NA,NA,0.11,7.9775,7.9775
"BRANDENOLIVER","Branden Oliver","RB","SD",493,7.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,48,0,3,25,0,NA,NA,NA,7.925,7.925
"BRUCEGRADKOWSKI","Bruce Gradkowski","QB","PIT",494,7.87802791282836,1.93,NA,NA,NA,NA,15.23,0.24,7.4,11.2,8.1,8.24,NA,NA,NA,NA,13.7,27.9999900390639,15.0000125694142,12.0999918362162,179.452311700211,1.00001212183918,1.200035095922,1.88474013761699,5.09992245229152,0,0,0,0,0,0,0.07,7.07111111111111,7.87802791282836
"DEVINHESTER","Devin Hester","WR","ATL",495,7.8021224484016,-7.68,NA,NA,NA,NA,19.1875,0.1,NA,NA,NA,1,3.75,NA,NA,NA,9.6325,NA,0,NA,0,0,0,0,0,0,3.36530004065925,28.8169795872128,0,0.7,0,0,6.51428571428571,7.8021224484016
"JEWELHAMPTON","Jewel Hampton","RB","SFO",496,7.675,NA,NA,NA,NA,NA,NA,7.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,21,73,0,2,3,0,NA,NA,0,7.675,7.675
"CROCKETTGILLMORE","Crockett Gillmore","TE","BAL",497,7.62500809128139,NA,NA,NA,NA,NA,19.2375,NA,NA,11.25,7.5,4,3.125,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,6.00002630344483,61.0000647302511,0,NA,NA,0,7.51875,7.62500809128139
"ALVESTERALEXANDER","Alvester Alexander","RB",NA,498,7.51034283438737,NA,9.25,NA,NA,NA,6.9425,3.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,14.8406136624555,50.461200162637,0,1.5,19.7137825449894,0,NA,NA,0,2.81958333333333,7.51034283438737
"CORYHARKEY","Cory Harkey","TE","STL",499,7.50000373892235,NA,NA,NA,NA,NA,21.1875,NA,NA,8.75,7.5,2,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9999238019847,60.0000299113788,0,NA,NA,0,7.19791666666667,7.50000373892235
"JEROMEFELTON","Jerome Felton","RB","MIN",500,7.49374720728547,7.105,14.45,6.725,NA,NA,10.5875,NA,NA,NA,NA,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16.5,0,6,46.7499776582838,0,NA,NA,0,6.68958333333333,7.49374720728547
