"playerId","idpRetYds","idpRetTds","idpSolo","idpAst","idpTFL","idpSack","idpSafety","idpPD","idpBlk","idpInt","idpFumlForce","idpFumlRec","idpFumlRet","idpTd","player","analystId"
2549986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marquis Spruill","yasp"
2553916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henry Coley","yasp"
2504171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Abraham","yasp"
2532781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Emmanuel Acho","yasp"
2533455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jonathan Massaquoi","yasp"
2539193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nico Johnson","yasp"
2539297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khaseem Greene","yasp"
2539321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Porter","yasp"
2539671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevardo Williams","yasp"
2543552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carl Bradford","yasp"
2543568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khairi Fortt","yasp"
2543575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yawin Smallwood","yasp"
2543760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jordan Zumwalt","yasp"
2543835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prince Shembo","yasp"
2549896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marquis Flowers","yasp"
2533055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Terrell Manning","yasp"
2539298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steve Beauharnais","yasp"
2539934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tourek Williams","yasp"
2539981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cameron Lawrence","yasp"
2540236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ty Powell","yasp"
2540282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Moody","yasp"
2541310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Means","yasp"
2541814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JaGared Davis","yasp"
2542272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Adongo","yasp"
2543538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henoc Muamba","yasp"
89774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ashlee Palmer","yasp"
496782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Junior Galette","yasp"
496951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darryl Sharpton","yasp"
496953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Spikes","yasp"
2495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colin McCarthy","yasp"
2495203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dontay Moch","yasp"
2495309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casey Matthews","yasp"
2499260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacquian Williams","yasp"
2507675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reggie Walker","yasp"
2507683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcus Benard","yasp"
2508129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris White","yasp"
2530511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mario Harvey","yasp"
2541545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jayson DiManche","yasp"
2530605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeff Tarpinian","yasp"
2533004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miles Burris","yasp"
2550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deontae Skinner","yasp"
2550324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glenn Carson","yasp"
2550539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Ankrah","yasp"
2550565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adarius Glanton","yasp"
