"playerId","aav","leagueType","source"
2495647,"47","std","NFL"
2533031,"37","std","NFL"
2495454,"41","std","NFL"
2543496,"45","std","NFL"
497328,"45","std","NFL"
2495207,"42","std","NFL"
497278,"44","std","NFL"
2495450,"39","std","NFL"
2495448,"36","std","NFL"
2533039,"36","std","NFL"
2495466,"35","std","NFL"
2532865,"34","std","NFL"
2532975,"25","std","NFL"
927,"30","std","NFL"
2533034,"33","std","NFL"
497236,"27","std","NFL"
2543468,"32","std","NFL"
497322,"27","std","NFL"
2501863,"21","std","NFL"
2540165,"28","std","NFL"
2533457,"26","std","NFL"
2543498,"21","std","NFL"
2506404,"18","std","NFL"
949,"23","std","NFL"
2543743,"19","std","NFL"
2504775,"13","std","NFL"
2543500,"18","std","NFL"
238498,"15","std","NFL"
2541161,"15","std","NFL"
310,"4","std","NFL"
1581,"10","std","NFL"
2552487,"6","std","NFL"
2495700,"7","std","NFL"
2539217,"5","std","NFL"
2543488,"4","std","NFL"
2552469,"23","std","NFL"
2505551,"7","std","NFL"
2543457,"12","std","NFL"
79860,"2","std","NFL"
2540258,"8","std","NFL"
2504211,"7","std","NFL"
100030,"3","std","NFL"
2506109,"7","std","NFL"
2532956,"2","std","NFL"
2540171,"5","std","NFL"
80429,"4","std","NFL"
2506922,"2","std","NFL"
100013,"2","std","NFL"
100003,"2","std","NFL"
2532838,"2","std","NFL"
2533046,"4","std","NFL"
2540154,"8","std","NFL"
1062,"1","std","NFL"
2505354,"3","std","NFL"
497149,"4","std","NFL"
71345,"5","std","NFL"
2550380,"1","std","NFL"
2503471,"1","std","NFL"
497326,"6","std","NFL"
2552475,"9","std","NFL"
100011,"1","std","NFL"
497145,"12","std","NFL"
100026,"1","std","NFL"
2495455,"4","std","NFL"
2495893,"4","std","NFL"
100025,"1","std","NFL"
2540156,"5","std","NFL"
2507401,"1","std","NFL"
2507999,"3","std","NFL"
79555,"54","std","NFL"
2552471,"6","std","NFL"
2506121,"1","std","NFL"
2495259,"1","std","NFL"
2495353,"4","std","NFL"
497302,"3","std","NFL"
2543495,"2","std","NFL"
2504595,"1","std","NFL"
2506400,"4","std","NFL"
2533444,"1","std","NFL"
100002,"1","std","NFL"
2495459,"1","std","NFL"
2495139,"1","std","NFL"
100017,"1","std","NFL"
2505996,"1","std","NFL"
497204,"4","std","NFL"
2507232,"1","std","NFL"
1032,"42","std","NFL"
100021,"1","std","NFL"
2552374,"2","std","NFL"
2504797,"1","std","NFL"
2505629,"2","std","NFL"
2536340,"1","std","NFL"
382,"1","std","NFL"
2543600,"1","std","NFL"
2495824,"1","std","NFL"
2532899,"1","std","NFL"
497188,"1","std","NFL"
284,"2","std","NFL"
2495966,"1","std","NFL"
2543572,"2","std","NFL"
2543471,"30","std","NFL"
2506106,"1","std","NFL"
2543502,"1","std","NFL"
2505245,"1","std","NFL"
2543847,"2","std","NFL"
2506366,"2","std","NFL"
2543465,"2","std","NFL"
2495267,"2","std","NFL"
2550189,"2","std","NFL"
2553432,"4","std","NFL"
2543509,"1","std","NFL"
2543583,"2","std","NFL"
2552600,"1","std","NFL"
2552453,"5","std","NFL"
2505299,"3","std","NFL"
2507855,"2","std","NFL"
2507763,"1","std","NFL"
2541147,"1","std","NFL"
2495979,"2","std","NFL"
71269,"1","std","NFL"
2532977,"1","std","NFL"
100019,"1","std","NFL"
2495826,"1","std","NFL"
2495186,"2","std","NFL"
2507374,"1","std","NFL"
2532842,"1","std","NFL"
2552597,"1","std","NFL"
100014,"1","std","NFL"
100009,"2","std","NFL"
497095,"2","std","NFL"
2505587,"1","std","NFL"
2507225,"1","std","NFL"
2543770,"1","std","NFL"
2506340,"2","std","NFL"
2552466,"4","std","NFL"
4327,"2","std","NFL"
2495473,"1","std","NFL"
2540158,"1","std","NFL"
2543664,"1","std","NFL"
2495470,"1","std","NFL"
497284,"1","std","NFL"
2532841,"3","std","NFL"
2552491,"1","std","NFL"
2552458,"1","std","NFL"
2506369,"1","std","NFL"
2552463,"1","std","NFL"
2346,"1","std","NFL"
2506871,"1","std","NFL"
2540148,"2","std","NFL"
100024,"2","std","NFL"
100004,"1","std","NFL"
2540202,"1","std","NFL"
2506874,"1","std","NFL"
2495143,"3","std","NFL"
2543682,"1","std","NFL"
100016,"2","std","NFL"
2506467,"2","std","NFL"
2543590,"1","std","NFL"
100006,"1","std","NFL"
2552461,"1","std","NFL"
100029,"1","std","NFL"
100008,"2","std","NFL"
80425,"1","std","NFL"
2507183,"4","std","NFL"
2552409,"1","std","NFL"
2495825,"2","std","NFL"
2552033,"1","std","NFL"
2506677,"1","std","NFL"
2539205,"2","std","NFL"
2543565,"1","std","NFL"
2495821,"1","std","NFL"
2543614,"1","std","NFL"
2495438,"1","std","NFL"
2504257,"2","std","NFL"
100027,"1","std","NFL"
2543499,"1","std","NFL"
2505459,"1","std","NFL"
2541556,"2","std","NFL"
100010,"1","std","NFL"
2534571,"1","std","NFL"
2495469,"4","std","NFL"
2553435,"1","std","NFL"
2552430,"2","std","NFL"
2530747,"2","std","NFL"
2532853,"1","std","NFL"
100020,"1","std","NFL"
2532968,"1","std","NFL"
2500351,"1","std","NFL"
2495240,"5","std","NFL"
2550313,"1","std","NFL"
2537933,"1","std","NFL"
2539291,"1","std","NFL"
2540178,"1","std","NFL"
2540145,"2","std","NFL"
2506194,"1","std","NFL"
2539637,"1","std","NFL"
100023,"1","std","NFL"
2649,"1","std","NFL"
262,"2","std","NFL"
2539336,"2","std","NFL"
2539341,"1","std","NFL"
2533033,"2","std","NFL"
2506264,"2","std","NFL"
71309,"1","std","NFL"
2553117,"4","std","NFL"
2540160,"2","std","NFL"
2535698,"2","std","NFL"
2543683,"1","std","NFL"
2506386,"1","std","NFL"
2533040,"1","std","NFL"
2533437,"1","std","NFL"
2532790,"3","std","NFL"
100007,"1","std","NFL"
100001,"1","std","NFL"
2505785,"1","std","NFL"
2504747,"1","std","NFL"
2543466,"1","std","NFL"
2495573,"1","std","NFL"
2543704,"1","std","NFL"
2506149,"1","std","NFL"
1990,"1","std","NFL"
2550325,"1","std","NFL"
2543794,"1","std","NFL"
2552424,"1","std","NFL"
2543462,"2","std","NFL"
71265,"2","std","NFL"
497206,"1","std","NFL"
2543477,"3","std","NFL"
2550636,"2","std","NFL"
2534797,"1","std","NFL"
2504531,"2","std","NFL"
100018,"1","std","NFL"
2533533,"1","std","NFL"
2532933,"1","std","NFL"
2533030,"2","std","NFL"
2552635,"2","std","NFL"
100022,"2","std","NFL"
100005,"1","std","NFL"
2550353,"1","std","NFL"
2543638,"2","std","NFL"
2495867,"1","std","NFL"
2552380,"3","std","NFL"
2532887,"1","std","NFL"
2507463,"1","std","NFL"
2550658,"1","std","NFL"
2533460,"1","std","NFL"
2541834,"1","std","NFL"
2506063,"1","std","NFL"
2505790,"2","std","NFL"
2541199,"1","std","NFL"
2540169,"1","std","NFL"
100015,"1","std","NFL"
2506897,"1","std","NFL"
497135,"3","std","NFL"
100028,"1","std","NFL"
497238,"1","std","NFL"
2539322,"1","std","NFL"
2552376,"1","std","NFL"
2540211,"1","std","NFL"
1060,"3","std","NFL"
2495258,"1","std","NFL"
768,"1","std","NFL"
100032,"1","std","NFL"
2495558,"1","std","NFL"
497258,"1","std","NFL"
2532820,"2","std","NFL"
100031,"1","std","NFL"
2505076,"2","std","NFL"
2533032,"1","std","NFL"
2552468,"1","std","NFL"
497254,"1","std","NFL"
2539995,"1","std","NFL"
2552429,"1","std","NFL"
100012,"2","std","NFL"
2506581,"1","std","NFL"
2552582,"1","std","NFL"
2535708,"2","std","NFL"
2539260,"1","std","NFL"
2495150,"2","std","NFL"
2495306,"1","std","NFL"
2507218,"1","std","NFL"
941,"3","std","NFL"
2543715,"1","std","NFL"
2532884,"1","std","NFL"
497234,"1","std","NFL"
89802,"1","std","NFL"
2542022,"1","std","NFL"
79858,"1","std","NFL"
81294,"1","std","NFL"
2540020,"1","std","NFL"
2543801,"1","std","NFL"
497282,"1","std","NFL"
2495560,"1","std","NFL"
2531049,"2","std","NFL"
2495801,"1","std","NFL"
2508097,"1","std","NFL"
2506122,"2","std","NFL"
2553631,"2","std","NFL"
2495651,"1","std","NFL"
2540273,"1","std","NFL"
80427,"1","std","NFL"
2553733,"2","std","NFL"
2553833,"1","std","NFL"
2495341,"1","std","NFL"
2532903,"2","std","NFL"
2543781,"1","std","NFL"
2499370,"1","std","NFL"
2552375,"1","std","NFL"
2543533,"2","std","NFL"
2504162,"1","std","NFL"
2506562,"2","std","NFL"
2543481,"1","std","NFL"
4381,"1","std","NFL"
2505936,"1","std","NFL"
2550546,"1","std","NFL"
2539227,"1","std","NFL"
2507166,"2","std","NFL"
2506147,"1","std","NFL"
2552652,"1","std","NFL"
2552379,"1","std","NFL"
2532864,"1","std","NFL"
2495288,"1","std","NFL"
2495161,"1","std","NFL"
2550263,"1","std","NFL"
81831,"1","std","NFL"
2552631,"1","std","NFL"
2539228,"1","std","NFL"
2532970,"1","std","NFL"
71217,"1","std","NFL"
2543774,"1","std","NFL"
2552470,"1","std","NFL"
2539335,"1","std","NFL"
324,"1","std","NFL"
2543596,"3","std","NFL"
2541544,"1","std","NFL"
2532797,"1","std","NFL"
2543491,"1","std","NFL"
2495453,"1","std","NFL"
2541768,"2","std","NFL"
2550268,"1","std","NFL"
2553434,"1","std","NFL"
2553913,"1","std","NFL"
2553648,"1","std","NFL"
497172,"1","std","NFL"
2534871,"1","std","NFL"
4433,"1","std","NFL"
222,"1","std","NFL"
2553439,"1","std","NFL"
2504941,"1","std","NFL"
2552397,"1","std","NFL"
2530660,"1","std","NFL"
2495471,"1","std","NFL"
2553462,"1","std","NFL"
2495443,"2","std","NFL"
2532978,"1","std","NFL"
497123,"1","std","NFL"
2550328,"1","std","NFL"
2535139,"1","std","NFL"
497208,"1","std","NFL"
497190,"1","std","NFL"
2495888,"1","std","NFL"
497250,"1","std","NFL"
2550551,"1","std","NFL"
2543750,"3","std","NFL"
2507428,"1","std","NFL"
2504343,"1","std","NFL"
71431,"1","std","NFL"
2495187,"1","std","NFL"
81306,"2","std","NFL"
80672,"1","std","NFL"
2539289,"2","std","NFL"
2550310,"2","std","NFL"
2507141,"1","std","NFL"
2553497,"1","std","NFL"
2553112,"1","std","NFL"
2539256,"1","std","NFL"
2495158,"2","std","NFL"
2550608,"1","std","NFL"
2540151,"1","std","NFL"
2506313,"1","std","NFL"
497246,"1","std","NFL"
2495474,"2","std","NFL"
79619,"1","std","NFL"
2537931,"2","std","NFL"
2550545,"2","std","NFL"
2536071,"1","std","NFL"
2552418,"1","std","NFL"
2543773,"1","std","NFL"
2543646,"3","std","NFL"
2553486,"1","std","NFL"
2532960,"1","std","NFL"
2501078,"1","std","NFL"
2506619,"2","std","NFL"
2495967,"1","std","NFL"
2506004,"1","std","NFL"
2495748,"1","std","NFL"
71247,"2","std","NFL"
2540203,"2","std","NFL"
2533545,"1","std","NFL"
2543721,"1","std","NFL"
2533037,"1","std","NFL"
2495340,"1","std","NFL"
2507170,"1","std","NFL"
2540157,"1","std","NFL"
2540200,"1","std","NFL"
2495835,"2","std","NFL"
2543475,"1","std","NFL"
2543497,"1","std","NFL"
2550256,"2","std","NFL"
2541966,"4","std","NFL"
2539197,"1","std","NFL"
81288,"1","std","NFL"
89798,"1","std","NFL"
2541388,"1","std","NFL"
2541316,"1","std","NFL"
2535869,"1","std","NFL"
206,"1","std","NFL"
2495863,"1","std","NFL"
2507182,"1","std","NFL"
2504743,"1","std","NFL"
2495241,"2","std","NFL"
2495159,"1","std","NFL"
2543746,"1","std","NFL"
2495314,"1","std","NFL"
2552647,"1","std","NFL"
497176,"1","std","NFL"
2533436,"1","std","NFL"
2553621,"1","std","NFL"
2543605,"1","std","NFL"
2508112,"2","std","NFL"
497224,"1","std","NFL"
2495802,"1","std","NFL"
2540177,"1","std","NFL"
2540928,"1","std","NFL"
2552608,"1","std","NFL"
2506546,"1","std","NFL"
2550512,"1","std","NFL"
2535634,"2","std","NFL"
2552656,"1","std","NFL"
2536031,"1","std","NFL"
2553858,"1","std","NFL"
367,"1","std","NFL"
2540005,"1","std","NFL"
2543587,"1","std","NFL"
2553457,"2","std","NFL"
2504046,"1","std","NFL"
2495472,"1","std","NFL"
2533012,"1","std","NFL"
2535890,"1","std","NFL"
2540215,"1","std","NFL"
2533036,"1","std","NFL"
2495162,"1","std","NFL"
2506885,"1","std","NFL"
2552588,"1","std","NFL"
2534796,"1","std","NFL"
2550474,"1","std","NFL"
2540037,"1","std","NFL"
2550410,"1","std","NFL"
2552369,"1","std","NFL"
2553292,"1","std","NFL"
2507737,"1","std","NFL"
2507752,"1","std","NFL"
2495211,"1","std","NFL"
2506287,"1","std","NFL"
2507883,"1","std","NFL"
2534752,"1","std","NFL"
2550158,"1","std","NFL"
2539327,"1","std","NFL"
2534244,"3","std","NFL"
2552478,"1","std","NFL"
2552403,"1","std","NFL"
2541187,"1","std","NFL"
2540257,"1","std","NFL"
497320,"1","std","NFL"
497312,"2","std","NFL"
2552559,"1","std","NFL"
2495315,"1","std","NFL"
2533028,"2","std","NFL"
2506444,"1","std","NFL"
2495838,"1","std","NFL"
2539315,"1","std","NFL"
2550272,"2","std","NFL"
2552477,"1","std","NFL"
2550448,"1","std","NFL"
2543551,"1","std","NFL"
2539275,"1","std","NFL"
2552421,"2","std","NFL"
2506410,"1","std","NFL"
79557,"2","std","NFL"
2533349,"1","std","NFL"
2507779,"2","std","NFL"
2532850,"1","std","NFL"
2532900,"1","std","NFL"
2539308,"1","std","NFL"
80670,"1","std","NFL"
2495194,"1","std","NFL"
2541096,"1","std","NFL"
2540230,"1","std","NFL"
2540259,"1","std","NFL"
2532876,"1","std","NFL"
2540232,"1","std","NFL"
2495328,"1","std","NFL"
2550617,"1","std","NFL"
2540011,"1","std","NFL"
2543641,"1","std","NFL"
2543689,"1","std","NFL"
2540267,"1","std","NFL"
2550162,"1","std","NFL"
4383,"15","std","NFL"
2508101,"1","std","NFL"
1980,"1","std","NFL"
2539214,"2","std","NFL"
2550284,"4","std","NFL"
2534770,"1","std","NFL"
2552576,"1","std","NFL"
2539265,"0","std","NFL"
929,"1","std","NFL"
2539980,"5","std","NFL"
2552633,"1","std","NFL"
2505664,"1","std","NFL"
2553662,"3","std","NFL"
2552657,"1","std","NFL"
2553762,"1","std","NFL"
1966,"1","std","NFL"
2505600,"1","std","NFL"
71255,"1","std","NFL"
89766,"1","std","NFL"
2495425,"1","std","NFL"
2495718,"1","std","NFL"
497108,"1","std","NFL"
2495189,"1","std","NFL"
2540261,"1","std","NFL"
2504833,"1","std","NFL"
2505982,"1","std","NFL"
2552431,"1","std","NFL"
2506053,"1","std","NFL"
2550529,"1","std","NFL"
2530598,"1","std","NFL"
2530515,"1","std","NFL"
2531332,"2","std","NFL"
2552425,"1","std","NFL"
2539283,"1","std","NFL"
2550481,"0","std","NFL"
1030,"1","std","NFL"
2553606,"1","std","NFL"
2495223,"2","std","NFL"
2543759,"1","std","NFL"
318,"1","std","NFL"
2541905,"1","std","NFL"
2541940,"1","std","NFL"
2541944,"1","std","NFL"
2495445,"1","std","NFL"
2553465,"1","std","NFL"
2552650,"1","std","NFL"
2530720,"1","std","NFL"
2552408,"2","std","NFL"
2552415,"1","std","NFL"
497260,"3","std","NFL"
2507884,"1","std","NFL"
2535522,"1","std","NFL"
2535966,"1","std","NFL"
71417,"1","std","NFL"
1037885,"1","std","NFL"
2539250,"1","std","NFL"
2533038,"1","std","NFL"
2539964,"1","std","NFL"
2550163,"1","std","NFL"
2495284,"2","std","NFL"
2506107,"0","std","NFL"
2495172,"1","std","NFL"
2543559,"1","std","NFL"
252,"1","std","NFL"
79563,"1","std","NFL"
2532894,"1","std","NFL"
2550233,"1","std","NFL"
2536342,"1","std","NFL"
2552371,"1","std","NFL"
2539645,"1","std","NFL"
79589,"1","std","NFL"
71435,"1","std","NFL"
2534241,"1","std","NFL"
497226,"1","std","NFL"
497242,"1","std","NFL"
2534437,"1","std","NFL"
2499277,"2","std","NFL"
2536056,"1","std","NFL"
2530763,"1","std","NFL"
2508119,"3","std","NFL"
2507897,"1","std","NFL"
2507790,"2","std","NFL"
2495347,"1","std","NFL"
2507192,"0","std","NFL"
2532835,"2","std","NFL"
497256,"1","std","NFL"
1072,"1","std","NFL"
2543767,"1","std","NFL"
81284,"1","std","NFL"
2550596,"1","std","NFL"
2495441,"1","std","NFL"
2553617,"2","std","NFL"
2507237,"1","std","NFL"
2552382,"1","std","NFL"
2506364,"2","std","NFL"
2553511,"0","std","NFL"
2552402,"1","std","NFL"
2495215,"1","std","NFL"
1037347,"1","std","NFL"
2552401,"1","std","NFL"
2543640,"1","std","NFL"
2542065,"1","std","NFL"
2550206,"1","std","NFL"
2550356,"1","std","NFL"
2550738,"1","std","NFL"
2551359,"1","std","NFL"
2532799,"1","std","NFL"
2532923,"2","std","NFL"
2530700,"1","std","NFL"
2507029,"1","std","NFL"
2495724,"1","std","NFL"
2532979,"1","std","NFL"
2539295,"1","std","NFL"
2541432,"2","std","NFL"
2553896,"2","std","NFL"
2535696,"4","std","NFL"
2540209,"0","std","NFL"
2540224,"1","std","NFL"
2532807,"1","std","NFL"
2508051,"1","std","NFL"
2551247,"1","std","NFL"
2543570,"1","std","NFL"
2508048,"1","std","NFL"
2508027,"2","std","NFL"
2543655,"2","std","NFL"
2532862,"1","std","NFL"
2552464,"1","std","NFL"
2508115,"1","std","NFL"
2550407,"1","std","NFL"
2552476,"2","std","NFL"
2540225,"1","std","NFL"
2552578,"1","std","NFL"
2495714,"1","std","NFL"
2552411,"1","std","NFL"
2550597,"1","std","NFL"
2550577,"1","std","NFL"
2550252,"1","std","NFL"
2550413,"1","std","NFL"
2550359,"1","std","NFL"
230,"1","std","NFL"
931,"7","std","NFL"
2540263,"1","std","NFL"
2539961,"1","std","NFL"
2539287,"1","std","NFL"
2552651,"2","std","NFL"
2552627,"1","std","NFL"
2506481,"1","std","NFL"
2506895,"1","std","NFL"
2507282,"1","std","NFL"
2508123,"1","std","NFL"
2532888,"1","std","NFL"
2534889,"1","std","NFL"
2550198,"1","std","NFL"
2550183,"4","std","NFL"
2550182,"0","std","NFL"
2507596,"1","std","NFL"
2530690,"1","std","NFL"
2539958,"1","std","NFL"
2539942,"1","std","NFL"
2531089,"1","std","NFL"
2532851,"1","std","NFL"
2533035,"1","std","NFL"
2535882,"0","std","NFL"
2540179,"1","std","NFL"
2540181,"1","std","NFL"
2495974,"1","std","NFL"
2543745,"1","std","NFL"
497192,"1","std","NFL"
2505674,"1","std","NFL"
2506341,"1","std","NFL"
2506448,"1","std","NFL"
2541785,"1","std","NFL"
2541429,"0","std","NFL"
2541314,"1","std","NFL"
2535876,"0","std","NFL"
81857,"1","std","NFL"
832,"1","std","NFL"
2507828,"0","std","NFL"
2534820,"1","std","NFL"
497222,"2","std","NFL"
2495212,"1","std","NFL"
733,"0","std","NFL"
2495192,"0","std","NFL"
2552580,"1","std","NFL"
2552586,"1","std","NFL"
184,"1","std","NFL"
2495224,"1","std","NFL"
2495234,"1","std","NFL"
2495437,"1","std","NFL"
2535943,"0","std","NFL"
2539202,"1","std","NFL"
497218,"2","std","NFL"
2541151,"0","std","NFL"
2535535,"1","std","NFL"
2543628,"1","std","NFL"
2499255,"1","std","NFL"
2507405,"1","std","NFL"
2550521,"1","std","NFL"
2552399,"1","std","NFL"
2507850,"1","std","NFL"
2553791,"1","std","NFL"
2553773,"1","std","NFL"
2533353,"0","std","NFL"
2553446,"1","std","NFL"
2553454,"1","std","NFL"
497336,"2","std","NFL"
2542159,"1","std","NFL"
497286,"1","std","NFL"
2533047,"1","std","NFL"
2552660,"6","std","NFL"
79625,"1","std","NFL"
2553318,"1","std","NFL"
1037366,"1","std","NFL"
2506222,"1","std","NFL"
79629,"2","std","NFL"
2543836,"1","std","NFL"
238504,"0","std","NFL"
2495468,"1","std","NFL"
2495660,"0","std","NFL"
2495467,"1","std","NFL"
2495744,"1","std","NFL"
4231,"1","std","NFL"
2535604,"0","std","NFL"
2505777,"1","std","NFL"
2543828,"1","std","NFL"
2543777,"1","std","NFL"
2543619,"1","std","NFL"
497174,"1","std","NFL"
238445,"1","std","NFL"
2534742,"1","std","NFL"
2495160,"0","std","NFL"
497288,"0","std","NFL"
2495220,"1","std","NFL"
2495227,"0","std","NFL"
496812,"1","std","NFL"
81869,"1","std","NFL"
80674,"1","std","NFL"
80644,"1","std","NFL"
2495461,"1","std","NFL"
2506085,"1","std","NFL"
1970,"0","std","NFL"
81308,"1","std","NFL"
2550355,"1","std","NFL"
2552654,"1","std","NFL"
2553289,"1","std","NFL"
2553352,"1","std","NFL"
497121,"1","std","NFL"
2553451,"1","std","NFL"
2553453,"2","std","NFL"
2553502,"1","std","NFL"
81300,"1","std","NFL"
2553652,"1","std","NFL"
2553653,"2","std","NFL"
2553703,"1","std","NFL"
2553725,"1","std","NFL"
2553755,"1","std","NFL"
264,"1","std","NFL"
2553883,"1","std","NFL"
2553895,"1","std","NFL"
2505562,"1","std","NFL"
2552616,"1","std","NFL"
2552462,"1","std","NFL"
81282,"1","std","NFL"
2540233,"0","std","NFL"
2550500,"0","std","NFL"
2541512,"1","std","NFL"
71491,"1","std","NFL"
2553599,"0","std","NFL"
2550485,"1","std","NFL"
2541196,"2","std","NFL"
2552420,"2","std","NFL"
2552396,"1","std","NFL"
2552427,"1","std","NFL"
2552428,"0","std","NFL"
2532930,"1","std","NFL"
784,"0","std","NFL"
2532829,"1","std","NFL"
735,"0","std","NFL"
2552479,"2","std","NFL"
163982,"0","std","NFL"
2534436,"1","std","NFL"
2541534,"1","std","NFL"
2541910,"1","std","NFL"
2495922,"0","std","NFL"
2499248,"1","std","NFL"
2532823,"0","std","NFL"
2532817,"1","std","NFL"
2503158,"1","std","NFL"
2532802,"1","std","NFL"
2495843,"1","std","NFL"
2495676,"1","std","NFL"
2540204,"1","std","NFL"
2533537,"1","std","NFL"
2536532,"1","std","NFL"
2495942,"0","std","NFL"
2539303,"0","std","NFL"
497110,"1","std","NFL"
2539326,"0","std","NFL"
2539663,"1","std","NFL"
2539936,"2","std","NFL"
497220,"1","std","NFL"
79649,"2","std","NFL"
2543690,"1","std","NFL"
2507902,"1","std","NFL"
2553618,"0","std","NFL"
2506746,"1","std","NFL"
2553533,"0","std","NFL"
2506916,"1","std","NFL"
2507654,"0","std","NFL"
2552634,"2","std","NFL"
2552636,"0","std","NFL"
2553728,"3","std","NFL"
2553797,"1","std","NFL"
2528181,"1","std","NFL"
2531203,"0","std","NFL"
2543695,"1","std","NFL"
2530798,"1","std","NFL"
2530713,"1","std","NFL"
2505511,"1","std","NFL"
1992,"0","std","NFL"
2530575,"0","std","NFL"
216,"1","std","NFL"
2506928,"1","std","NFL"
2506914,"1","std","NFL"
2507585,"1","std","NFL"
2530540,"1","std","NFL"
2508137,"1","std","NFL"
2507591,"1","std","NFL"
2495179,"1","std","NFL"
2507812,"0","std","NFL"
100029,"0.5","std","AVG"
2541162,"1","std","AVG"
2552580,"0.666666666666667","std","AVG"
2541707,"0","std","AVG"
2495450,"37.025","std","AVG"
2495853,"0.5","std","AVG"
2532876,"0.666666666666667","std","AVG"
2539982,"0.5","std","AVG"
2543497,"1","std","AVG"
2543501,"0.5","std","AVG"
2539256,"0.5","std","AVG"
2543485,"2","std","AVG"
2543650,"0.5","std","AVG"
2543587,"0.25","std","AVG"
2552477,"0.333333333333333","std","AVG"
2506363,"42.55","std","AVG"
2508110,"0.5","std","AVG"
2539230,"0","std","AVG"
2540267,"0.666666666666667","std","AVG"
2553895,"0.333333333333333","std","AVG"
2506345,"1","std","AVG"
2541785,"0.25","std","AVG"
2552385,"0","std","AVG"
2495140,"0.5","std","AVG"
2553509,"0","std","AVG"
2507164,"54.325","std","AVG"
2550842,"0","std","AVG"
2534752,"0.5","std","AVG"
2495560,"0.5","std","AVG"
2507010,"0.5","std","AVG"
1344,"0","std","AVG"
2495491,"1","std","AVG"
2495276,"0","std","AVG"
2553660,"0","std","AVG"
2553456,"0","std","AVG"
2540201,"0","std","AVG"
2533433,"0","std","AVG"
496881,"0","std","AVG"
2532955,"0","std","AVG"
2507253,"0","std","AVG"
2540260,"0","std","AVG"
2495561,"0","std","AVG"
496814,"0","std","AVG"
2550272,"0.75","std","AVG"
2550455,"0","std","AVG"
2495487,"1.5","std","AVG"
2495331,"0","std","AVG"
2540143,"4.45","std","AVG"
2550424,"0","std","AVG"
496766,"0","std","AVG"
2552587,"0","std","AVG"
2539319,"1","std","AVG"
2506340,"2.05","std","AVG"
2506410,"0.75","std","AVG"
2534870,"0","std","AVG"
2532832,"1","std","AVG"
2543600,"3.25","std","AVG"
2533457,"24.425","std","AVG"
2495116,"0.5","std","AVG"
2550353,"0.75","std","AVG"
2543509,"7.65","std","AVG"
2553533,"0","std","AVG"
2533039,"32.575","std","AVG"
494317,"1","std","AVG"
2552487,"14.45","std","AVG"
2552305,"0","std","AVG"
2552374,"11.5","std","AVG"
2532801,"0","std","AVG"
206,"0.5","std","AVG"
2553453,"1","std","AVG"
2539217,"13.2","std","AVG"
1706,"0","std","AVG"
2495453,"0.5","std","AVG"
2505551,"14.825","std","AVG"
497320,"0.5","std","AVG"
2543565,"1.3","std","AVG"
2499275,"0","std","AVG"
2508097,"0.75","std","AVG"
2533031,"39.75","std","AVG"
497258,"0.25","std","AVG"
2525323,"0","std","AVG"
2553829,"0","std","AVG"
2495143,"2.25","std","AVG"
2541871,"0","std","AVG"
2552670,"0","std","AVG"
2505587,"4.15","std","AVG"
2543459,"2","std","AVG"
2550556,"0","std","AVG"
497172,"0.25","std","AVG"
2495835,"0.5","std","AVG"
2553655,"0","std","AVG"
2543592,"0.5","std","AVG"
2550489,"0","std","AVG"
2508004,"0","std","AVG"
497250,"0.333333333333333","std","AVG"
2495340,"0.5","std","AVG"
2495745,"1","std","AVG"
2495807,"2.8","std","AVG"
208,"0","std","AVG"
2543680,"0","std","AVG"
89798,"0.5","std","AVG"
2532786,"1","std","AVG"
2550474,"0.25","std","AVG"
2508061,"51.075","std","AVG"
2495822,"0.5","std","AVG"
2505299,"3.9","std","AVG"
2505988,"0.5","std","AVG"
2506347,"1","std","AVG"
2553526,"0","std","AVG"
2534566,"0.5","std","AVG"
1302,"1","std","AVG"
79555,"23.25","std","AVG"
2552493,"0.5","std","AVG"
2540278,"0","std","AVG"
497270,"0","std","AVG"
2508055,"1","std","AVG"
2539245,"1","std","AVG"
2543714,"0","std","AVG"
496825,"0","std","AVG"
2532872,"0","std","AVG"
2550454,"0","std","AVG"
2532814,"0","std","AVG"
2533349,"0.25","std","AVG"
2553892,"0","std","AVG"
2534437,"0.25","std","AVG"
2495212,"0.333333333333333","std","AVG"
2543683,"2.125","std","AVG"
2543597,"1.5","std","AVG"
2541429,"0","std","AVG"
2552267,"0","std","AVG"
79631,"0.5","std","AVG"
2539338,"0","std","AVG"
2539234,"0","std","AVG"
2540140,"0.5","std","AVG"
494259,"2.8","std","AVG"
2543571,"0.5","std","AVG"
79625,"0.25","std","AVG"
100005,"0.5","std","AVG"
2543884,"0.5","std","AVG"
2553524,"0","std","AVG"
2553878,"0","std","AVG"
2552306,"0","std","AVG"
2552396,"0.25","std","AVG"
2550371,"0","std","AVG"
2506109,"14.05","std","AVG"
497208,"0.25","std","AVG"
2552490,"1","std","AVG"
2543855,"0","std","AVG"
100006,"0.5","std","AVG"
929,"0.333333333333333","std","AVG"
2543834,"0","std","AVG"
2550198,"0.25","std","AVG"
2540163,"1","std","AVG"
2541544,"0.666666666666667","std","AVG"
2542009,"0","std","AVG"
2533545,"0.666666666666667","std","AVG"
2495930,"0.5","std","AVG"
2495328,"0.5","std","AVG"
100003,"2.575","std","AVG"
2532976,"0","std","AVG"
2543682,"2.75","std","AVG"
